name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KAT_efficiency
RZE__to__KAT_cand_3863,3.6,6,11.3,9.000000000000002,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3864,3.6,6,11.3,9.000000000000002,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3865,3.6,6,11.3,9.000000000000002,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3866,3.6,6,11.3,9.000000000000002,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3867,3.6,6,11.3,9.000000000000002,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3868,3.6,6,11.3,9.000000000000002,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3869,3.6,6,11.3,9.000000000000002,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3870,3.6,6,11.3,10.05,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3871,3.6,6,11.3,10.05,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3872,3.6,6,11.3,10.05,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3873,3.6,6,11.3,10.05,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3874,3.6,6,11.3,10.05,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3875,3.6,6,11.3,10.05,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3876,3.6,6,11.3,10.05,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3877,3.6,6,11.3,10.05,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3878,3.6,6,11.3,10.05,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3879,3.6,6,11.3,10.05,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3880,3.6,6,11.3,10.05,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3881,3.6,6,11.3,10.05,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3882,3.6,6,11.3,10.05,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3883,3.6,6,11.3,10.05,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3884,3.6,6,11.3,10.05,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3885,3.6,6,11.3,10.05,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3886,3.6,6,11.3,10.05,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3887,3.6,6,11.3,10.05,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3888,3.6,6,11.3,10.5,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3889,3.6,6,11.3,10.5,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3890,3.6,6,11.3,10.5,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3891,3.6,6,11.3,10.5,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3892,3.6,6,11.3,10.5,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3893,3.6,6,11.3,10.5,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3894,3.6,6,11.3,10.5,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3895,3.6,6,11.3,10.5,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3896,3.6,6,11.3,10.5,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3897,3.6,6,11.3,10.5,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3898,3.6,6,11.3,10.5,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3899,3.6,6,11.3,10.5,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3900,3.6,6,11.3,10.5,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3901,3.6,6,11.3,10.5,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3902,3.6,6,11.3,10.5,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3903,3.6,6,11.3,10.5,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3904,3.6,6,11.3,10.5,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3905,3.6,6,11.3,10.5,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3906,3.6,6,11.3,11.100000000000001,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3907,3.6,6,11.3,11.100000000000001,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3908,3.6,6,11.3,11.100000000000001,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3909,3.6,6,11.3,11.100000000000001,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3910,3.6,6,11.3,11.100000000000001,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3911,3.6,6,11.3,11.100000000000001,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3912,3.6,6,11.3,11.100000000000001,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3913,3.6,6,11.3,11.100000000000001,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3914,3.6,6,11.3,11.100000000000001,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3915,3.6,6,11.3,11.100000000000001,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3916,3.6,6,11.3,11.100000000000001,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3917,3.6,6,11.3,11.100000000000001,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3918,3.6,6,11.3,11.100000000000001,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3919,3.6,6,11.3,11.100000000000001,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3920,3.6,6,11.3,11.100000000000001,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3921,3.6,6,11.3,11.100000000000001,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3922,3.6,6,11.3,11.100000000000001,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3923,3.6,6,11.3,11.100000000000001,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3924,3.6,6,11.3,12.150000000000002,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3925,3.6,6,11.3,12.150000000000002,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3926,3.6,6,11.3,12.150000000000002,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3927,3.6,6,11.3,12.150000000000002,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3928,3.6,6,11.3,12.150000000000002,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3929,3.6,6,11.3,12.150000000000002,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3930,3.6,6,11.3,12.150000000000002,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3931,3.6,6,11.3,12.150000000000002,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3932,3.6,6,11.3,12.150000000000002,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3933,3.6,6,11.3,12.150000000000002,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3934,3.6,6,11.3,12.150000000000002,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3935,3.6,6,11.3,12.150000000000002,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3936,3.6,6,11.3,12.150000000000002,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3937,3.6,6,11.3,12.150000000000002,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3938,3.6,6,11.3,12.150000000000002,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3939,3.6,6,11.3,12.150000000000002,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3940,3.6,6,11.3,12.150000000000002,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3941,3.6,6,11.3,12.150000000000002,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3942,3.6,6,11.3,13.200000000000001,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3943,3.6,6,11.3,13.200000000000001,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3944,3.6,6,11.3,13.200000000000001,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3945,3.6,6,11.3,13.200000000000001,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3946,3.6,6,11.3,13.200000000000001,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3947,3.6,6,11.3,13.200000000000001,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3948,3.6,6,11.3,13.200000000000001,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3949,3.6,6,11.3,13.200000000000001,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3950,3.6,6,11.3,13.200000000000001,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3951,3.6,6,11.3,13.200000000000001,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3952,3.6,6,11.3,13.200000000000001,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3953,3.6,6,11.3,13.200000000000001,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3954,3.6,6,11.3,13.200000000000001,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3955,3.6,6,11.3,13.200000000000001,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3956,3.6,6,11.3,13.200000000000001,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3957,3.6,6,11.3,13.200000000000001,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3958,3.6,6,11.3,13.200000000000001,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3959,3.6,6,11.3,13.200000000000001,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3960,3.6,6,11.3,14.250000000000002,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3961,3.6,6,11.3,14.250000000000002,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3962,3.6,6,11.3,14.250000000000002,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_3963,3.6,6,11.3,14.250000000000002,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3964,3.6,6,11.3,14.250000000000002,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_3965,3.6,6,11.3,14.250000000000002,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3966,3.6,6,11.3,14.250000000000002,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3967,3.6,6,11.3,14.250000000000002,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3968,3.6,6,11.3,14.250000000000002,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3969,3.6,6,11.3,14.250000000000002,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3970,3.6,6,11.3,14.250000000000002,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3971,3.6,6,11.3,14.250000000000002,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3972,3.6,6,11.3,14.250000000000002,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3973,3.6,6,11.3,14.250000000000002,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3974,3.6,6,11.3,14.250000000000002,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3975,3.6,6,11.3,14.250000000000002,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3976,3.6,6,11.3,14.250000000000002,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3977,3.6,6,11.3,14.250000000000002,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3978,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,-2.83,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3979,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,-0.7199999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3980,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,1.3900000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3981,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3982,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,3.500000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3983,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3984,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3985,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3986,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3987,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3988,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3989,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3990,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3991,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3992,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3993,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3994,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3995,3.8400000000000003,6,11.3,-0.44999999999999973,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3996,3.8400000000000003,6,11.3,0.6000000000000003,0.3,-2.83,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3997,3.8400000000000003,6,11.3,0.6000000000000003,0.3,-0.7199999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3998,3.8400000000000003,6,11.3,0.6000000000000003,0.3,1.3900000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_3999,3.8400000000000003,6,11.3,0.6000000000000003,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4000,3.8400000000000003,6,11.3,0.6000000000000003,0.3,3.500000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4001,3.8400000000000003,6,11.3,0.6000000000000003,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4002,3.8400000000000003,6,11.3,0.6000000000000003,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4003,3.8400000000000003,6,11.3,0.6000000000000003,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4004,3.8400000000000003,6,11.3,0.6000000000000003,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4005,3.8400000000000003,6,11.3,0.6000000000000003,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4006,3.8400000000000003,6,11.3,0.6000000000000003,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4007,3.8400000000000003,6,11.3,0.6000000000000003,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4008,3.8400000000000003,6,11.3,0.6000000000000003,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4009,3.8400000000000003,6,11.3,0.6000000000000003,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4010,3.8400000000000003,6,11.3,0.6000000000000003,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4011,3.8400000000000003,6,11.3,0.6000000000000003,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4012,3.8400000000000003,6,11.3,0.6000000000000003,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4013,3.8400000000000003,6,11.3,0.6000000000000003,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4014,3.8400000000000003,6,11.3,1.6500000000000004,0.3,-2.83,0.7954545455,false,1.0000000000
RZE__to__KAT_cand_4015,3.8400000000000003,6,11.3,1.6500000000000004,0.3,-0.7199999999999998,0.7954545455,false,1.0000000000
RZE__to__KAT_cand_4016,3.8400000000000003,6,11.3,1.6500000000000004,0.3,1.3900000000000006,0.7954545455,false,1.0000000000
RZE__to__KAT_cand_4017,3.8400000000000003,6,11.3,1.6500000000000004,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4018,3.8400000000000003,6,11.3,1.6500000000000004,0.3,3.500000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4019,3.8400000000000003,6,11.3,1.6500000000000004,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4020,3.8400000000000003,6,11.3,1.6500000000000004,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4021,3.8400000000000003,6,11.3,1.6500000000000004,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4022,3.8400000000000003,6,11.3,1.6500000000000004,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4023,3.8400000000000003,6,11.3,1.6500000000000004,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4024,3.8400000000000003,6,11.3,1.6500000000000004,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4025,3.8400000000000003,6,11.3,1.6500000000000004,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4026,3.8400000000000003,6,11.3,1.6500000000000004,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4027,3.8400000000000003,6,11.3,1.6500000000000004,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4028,3.8400000000000003,6,11.3,1.6500000000000004,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4029,3.8400000000000003,6,11.3,1.6500000000000004,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4030,3.8400000000000003,6,11.3,1.6500000000000004,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4031,3.8400000000000003,6,11.3,1.6500000000000004,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4032,3.8400000000000003,6,11.3,2.7,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_4033,3.8400000000000003,6,11.3,2.7,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_4034,3.8400000000000003,6,11.3,2.7,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_4035,3.8400000000000003,6,11.3,2.7,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_4036,3.8400000000000003,6,11.3,2.7,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_4037,3.8400000000000003,6,11.3,2.7,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4038,3.8400000000000003,6,11.3,2.7,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4039,3.8400000000000003,6,11.3,2.7,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4040,3.8400000000000003,6,11.3,2.7,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4041,3.8400000000000003,6,11.3,2.7,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4042,3.8400000000000003,6,11.3,2.7,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4043,3.8400000000000003,6,11.3,2.7,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4044,3.8400000000000003,6,11.3,2.7,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4045,3.8400000000000003,6,11.3,2.7,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4046,3.8400000000000003,6,11.3,2.7,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4047,3.8400000000000003,6,11.3,2.7,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4048,3.8400000000000003,6,11.3,2.7,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4049,3.8400000000000003,6,11.3,2.7,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4050,3.8400000000000003,6,11.3,2.7000000000000006,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_4051,3.8400000000000003,6,11.3,2.7000000000000006,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_4052,3.8400000000000003,6,11.3,2.7000000000000006,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_4053,3.8400000000000003,6,11.3,2.7000000000000006,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_4054,3.8400000000000003,6,11.3,2.7000000000000006,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_4055,3.8400000000000003,6,11.3,2.7000000000000006,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4056,3.8400000000000003,6,11.3,2.7000000000000006,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4057,3.8400000000000003,6,11.3,2.7000000000000006,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4058,3.8400000000000003,6,11.3,2.7000000000000006,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4059,3.8400000000000003,6,11.3,2.7000000000000006,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4060,3.8400000000000003,6,11.3,2.7000000000000006,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4061,3.8400000000000003,6,11.3,2.7000000000000006,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4062,3.8400000000000003,6,11.3,2.7000000000000006,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4063,3.8400000000000003,6,11.3,2.7000000000000006,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4064,3.8400000000000003,6,11.3,2.7000000000000006,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4065,3.8400000000000003,6,11.3,2.7000000000000006,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4066,3.8400000000000003,6,11.3,2.7000000000000006,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4067,3.8400000000000003,6,11.3,2.7000000000000006,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4068,3.8400000000000003,6,11.3,3.7500000000000004,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_4069,3.8400000000000003,6,11.3,3.7500000000000004,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_4070,3.8400000000000003,6,11.3,3.7500000000000004,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_4071,3.8400000000000003,6,11.3,3.7500000000000004,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_4072,3.8400000000000003,6,11.3,3.7500000000000004,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_4073,3.8400000000000003,6,11.3,3.7500000000000004,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4074,3.8400000000000003,6,11.3,3.7500000000000004,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4075,3.8400000000000003,6,11.3,3.7500000000000004,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4076,3.8400000000000003,6,11.3,3.7500000000000004,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4077,3.8400000000000003,6,11.3,3.7500000000000004,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4078,3.8400000000000003,6,11.3,3.7500000000000004,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4079,3.8400000000000003,6,11.3,3.7500000000000004,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4080,3.8400000000000003,6,11.3,3.7500000000000004,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4081,3.8400000000000003,6,11.3,3.7500000000000004,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_4082,3.8400000000000003,6,11.3,3.7500000000000004,0.3,22.490000000000002,1.0000000000,true,1.0000000000
