name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,WRO_efficiency
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_668,1.0140000000000002,6,11.3,2.4850000000000008,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_669,1.0140000000000002,6,11.3,2.4850000000000008,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_670,1.0140000000000002,6,11.3,2.4850000000000008,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_671,1.0140000000000002,6,11.3,2.4850000000000008,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_672,1.0140000000000002,6,11.3,3.0,0.3,-16.740700000000004,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_673,1.0140000000000002,6,11.3,3.0,0.3,-11.546290000000003,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_674,1.0140000000000002,6,11.3,3.0,0.3,-8.539000000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_675,1.0140000000000002,6,11.3,3.0,0.3,-6.351880000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_676,1.0140000000000002,6,11.3,3.0,0.3,-1.15747,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_677,1.0140000000000002,6,11.3,3.0,0.3,4.036940000000001,0.4294617021,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_678,1.0140000000000002,6,11.3,3.0,0.3,9.231350000000003,0.9820585106,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_679,1.0140000000000002,6,11.3,3.0,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_680,1.0140000000000002,6,11.3,3.0,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_681,1.0140000000000002,6,11.3,3.0,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_682,1.0140000000000002,6,11.3,3.0,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_683,1.0140000000000002,6,11.3,3.0,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_684,1.0140000000000002,6,11.3,3.055000000000001,0.3,-16.740700000000004,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_685,1.0140000000000002,6,11.3,3.055000000000001,0.3,-11.546290000000003,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_686,1.0140000000000002,6,11.3,3.055000000000001,0.3,-8.539000000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_687,1.0140000000000002,6,11.3,3.055000000000001,0.3,-6.351880000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_688,1.0140000000000002,6,11.3,3.055000000000001,0.3,-1.15747,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_689,1.0140000000000002,6,11.3,3.055000000000001,0.3,4.036940000000001,0.4294617021,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_690,1.0140000000000002,6,11.3,3.055000000000001,0.3,9.231350000000003,0.9820585106,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_691,1.0140000000000002,6,11.3,3.055000000000001,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_692,1.0140000000000002,6,11.3,3.055000000000001,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_693,1.0140000000000002,6,11.3,3.055000000000001,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_694,1.0140000000000002,6,11.3,3.055000000000001,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_695,1.0140000000000002,6,11.3,3.055000000000001,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_696,1.0140000000000002,6,11.3,3.625000000000001,0.3,-16.740700000000004,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_697,1.0140000000000002,6,11.3,3.625000000000001,0.3,-11.546290000000003,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_698,1.0140000000000002,6,11.3,3.625000000000001,0.3,-8.539000000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_699,1.0140000000000002,6,11.3,3.625000000000001,0.3,-6.351880000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_700,1.0140000000000002,6,11.3,3.625000000000001,0.3,-1.15747,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_701,1.0140000000000002,6,11.3,3.625000000000001,0.3,4.036940000000001,0.4294617021,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_702,1.0140000000000002,6,11.3,3.625000000000001,0.3,9.231350000000003,0.9820585106,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_703,1.0140000000000002,6,11.3,3.625000000000001,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_704,1.0140000000000002,6,11.3,3.625000000000001,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_705,1.0140000000000002,6,11.3,3.625000000000001,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_706,1.0140000000000002,6,11.3,3.625000000000001,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_707,1.0140000000000002,6,11.3,3.625000000000001,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_708,1.0140000000000002,6,11.3,4.195,0.3,-16.740700000000004,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_709,1.0140000000000002,6,11.3,4.195,0.3,-11.546290000000003,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_710,1.0140000000000002,6,11.3,4.195,0.3,-8.539000000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_711,1.0140000000000002,6,11.3,4.195,0.3,-6.351880000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_712,1.0140000000000002,6,11.3,4.195,0.3,-1.15747,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_713,1.0140000000000002,6,11.3,4.195,0.3,4.036940000000001,0.4294617021,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_714,1.0140000000000002,6,11.3,4.195,0.3,9.231350000000003,0.9820585106,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_715,1.0140000000000002,6,11.3,4.195,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_716,1.0140000000000002,6,11.3,4.195,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_717,1.0140000000000002,6,11.3,4.195,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_718,1.0140000000000002,6,11.3,4.195,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_719,1.0140000000000002,6,11.3,4.195,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_720,1.2990000000000004,6,11.3,0.20500000000000052,0.3,-16.740700000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_721,1.2990000000000004,6,11.3,0.20500000000000052,0.3,-11.546290000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_722,1.2990000000000004,6,11.3,0.20500000000000052,0.3,-8.539000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_723,1.2990000000000004,6,11.3,0.20500000000000052,0.3,-6.351880000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_724,1.2990000000000004,6,11.3,0.20500000000000052,0.3,-1.15747,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_725,1.2990000000000004,6,11.3,0.20500000000000052,0.3,4.036940000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_726,1.2990000000000004,6,11.3,0.20500000000000052,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_727,1.2990000000000004,6,11.3,0.20500000000000052,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_728,1.2990000000000004,6,11.3,0.20500000000000052,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_729,1.2990000000000004,6,11.3,0.20500000000000052,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_730,1.2990000000000004,6,11.3,0.20500000000000052,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_731,1.2990000000000004,6,11.3,0.20500000000000052,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_732,1.2990000000000004,6,11.3,0.7750000000000006,0.3,-16.740700000000004,0.7741935484,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_733,1.2990000000000004,6,11.3,0.7750000000000006,0.3,-11.546290000000003,0.7741935484,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_734,1.2990000000000004,6,11.3,0.7750000000000006,0.3,-8.539000000000001,0.7741935484,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_735,1.2990000000000004,6,11.3,0.7750000000000006,0.3,-6.351880000000001,0.7741935484,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_736,1.2990000000000004,6,11.3,0.7750000000000006,0.3,-1.15747,0.7741935484,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_737,1.2990000000000004,6,11.3,0.7750000000000006,0.3,4.036940000000001,0.8312161977,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_738,1.2990000000000004,6,11.3,0.7750000000000006,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_739,1.2990000000000004,6,11.3,0.7750000000000006,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_740,1.2990000000000004,6,11.3,0.7750000000000006,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_741,1.2990000000000004,6,11.3,0.7750000000000006,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_742,1.2990000000000004,6,11.3,0.7750000000000006,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_743,1.2990000000000004,6,11.3,0.7750000000000006,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_744,1.2990000000000004,6,11.3,1.1050000000000004,0.3,-16.740700000000004,0.5429864253,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_745,1.2990000000000004,6,11.3,1.1050000000000004,0.3,-11.546290000000003,0.5429864253,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_746,1.2990000000000004,6,11.3,1.1050000000000004,0.3,-8.539000000000001,0.5429864253,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_747,1.2990000000000004,6,11.3,1.1050000000000004,0.3,-6.351880000000001,0.5429864253,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_748,1.2990000000000004,6,11.3,1.1050000000000004,0.3,-1.15747,0.5429864253,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_749,1.2990000000000004,6,11.3,1.1050000000000004,0.3,4.036940000000001,0.5829796861,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_750,1.2990000000000004,6,11.3,1.1050000000000004,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_751,1.2990000000000004,6,11.3,1.1050000000000004,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_752,1.2990000000000004,6,11.3,1.1050000000000004,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_753,1.2990000000000004,6,11.3,1.1050000000000004,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_754,1.2990000000000004,6,11.3,1.1050000000000004,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_755,1.2990000000000004,6,11.3,1.1050000000000004,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_756,1.2990000000000004,6,11.3,1.3450000000000006,0.3,-16.740700000000004,0.4460966543,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_757,1.2990000000000004,6,11.3,1.3450000000000006,0.3,-11.546290000000003,0.4460966543,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_758,1.2990000000000004,6,11.3,1.3450000000000006,0.3,-8.539000000000001,0.4460966543,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_759,1.2990000000000004,6,11.3,1.3450000000000006,0.3,-6.351880000000001,0.4460966543,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_760,1.2990000000000004,6,11.3,1.3450000000000006,0.3,-1.15747,0.4460966543,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_761,1.2990000000000004,6,11.3,1.3450000000000006,0.3,4.036940000000001,0.4789535711,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_762,1.2990000000000004,6,11.3,1.3450000000000006,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_763,1.2990000000000004,6,11.3,1.3450000000000006,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_764,1.2990000000000004,6,11.3,1.3450000000000006,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_765,1.2990000000000004,6,11.3,1.3450000000000006,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_766,1.2990000000000004,6,11.3,1.3450000000000006,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_767,1.2990000000000004,6,11.3,1.3450000000000006,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_768,1.2990000000000004,6,11.3,1.9150000000000007,0.3,-16.740700000000004,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_769,1.2990000000000004,6,11.3,1.9150000000000007,0.3,-11.546290000000003,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_770,1.2990000000000004,6,11.3,1.9150000000000007,0.3,-8.539000000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_771,1.2990000000000004,6,11.3,1.9150000000000007,0.3,-6.351880000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_772,1.2990000000000004,6,11.3,1.9150000000000007,0.3,-1.15747,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_773,1.2990000000000004,6,11.3,1.9150000000000007,0.3,4.036940000000001,0.4294617021,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_774,1.2990000000000004,6,11.3,1.9150000000000007,0.3,9.231350000000003,0.9820585106,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_775,1.2990000000000004,6,11.3,1.9150000000000007,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_776,1.2990000000000004,6,11.3,1.9150000000000007,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_777,1.2990000000000004,6,11.3,1.9150000000000007,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_778,1.2990000000000004,6,11.3,1.9150000000000007,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_779,1.2990000000000004,6,11.3,1.9150000000000007,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_780,1.2990000000000004,6,11.3,2.4850000000000008,0.3,-16.740700000000004,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_781,1.2990000000000004,6,11.3,2.4850000000000008,0.3,-11.546290000000003,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_782,1.2990000000000004,6,11.3,2.4850000000000008,0.3,-8.539000000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_783,1.2990000000000004,6,11.3,2.4850000000000008,0.3,-6.351880000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_784,1.2990000000000004,6,11.3,2.4850000000000008,0.3,-1.15747,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_785,1.2990000000000004,6,11.3,2.4850000000000008,0.3,4.036940000000001,0.4294617021,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_786,1.2990000000000004,6,11.3,2.4850000000000008,0.3,9.231350000000003,0.9820585106,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_787,1.2990000000000004,6,11.3,2.4850000000000008,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_788,1.2990000000000004,6,11.3,2.4850000000000008,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_789,1.2990000000000004,6,11.3,2.4850000000000008,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_790,1.2990000000000004,6,11.3,2.4850000000000008,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_791,1.2990000000000004,6,11.3,2.4850000000000008,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_792,1.2990000000000004,6,11.3,3.0,0.3,-16.740700000000004,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_793,1.2990000000000004,6,11.3,3.0,0.3,-11.546290000000003,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_794,1.2990000000000004,6,11.3,3.0,0.3,-8.539000000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_795,1.2990000000000004,6,11.3,3.0,0.3,-6.351880000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_796,1.2990000000000004,6,11.3,3.0,0.3,-1.15747,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_797,1.2990000000000004,6,11.3,3.0,0.3,4.036940000000001,0.4294617021,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_798,1.2990000000000004,6,11.3,3.0,0.3,9.231350000000003,0.9820585106,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_799,1.2990000000000004,6,11.3,3.0,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_800,1.2990000000000004,6,11.3,3.0,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_801,1.2990000000000004,6,11.3,3.0,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_802,1.2990000000000004,6,11.3,3.0,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_803,1.2990000000000004,6,11.3,3.0,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_804,1.2990000000000004,6,11.3,3.055000000000001,0.3,-16.740700000000004,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_805,1.2990000000000004,6,11.3,3.055000000000001,0.3,-11.546290000000003,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_806,1.2990000000000004,6,11.3,3.055000000000001,0.3,-8.539000000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_807,1.2990000000000004,6,11.3,3.055000000000001,0.3,-6.351880000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_808,1.2990000000000004,6,11.3,3.055000000000001,0.3,-1.15747,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_809,1.2990000000000004,6,11.3,3.055000000000001,0.3,4.036940000000001,0.4294617021,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_810,1.2990000000000004,6,11.3,3.055000000000001,0.3,9.231350000000003,0.9820585106,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_811,1.2990000000000004,6,11.3,3.055000000000001,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_812,1.2990000000000004,6,11.3,3.055000000000001,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_813,1.2990000000000004,6,11.3,3.055000000000001,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_814,1.2990000000000004,6,11.3,3.055000000000001,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_815,1.2990000000000004,6,11.3,3.055000000000001,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_816,1.2990000000000004,6,11.3,3.625000000000001,0.3,-16.740700000000004,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_817,1.2990000000000004,6,11.3,3.625000000000001,0.3,-11.546290000000003,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_818,1.2990000000000004,6,11.3,3.625000000000001,0.3,-8.539000000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_819,1.2990000000000004,6,11.3,3.625000000000001,0.3,-6.351880000000001,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_820,1.2990000000000004,6,11.3,3.625000000000001,0.3,-1.15747,0.4000000000,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_821,1.2990000000000004,6,11.3,3.625000000000001,0.3,4.036940000000001,0.4294617021,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_822,1.2990000000000004,6,11.3,3.625000000000001,0.3,9.231350000000003,0.9820585106,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_823,1.2990000000000004,6,11.3,3.625000000000001,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_824,1.2990000000000004,6,11.3,3.625000000000001,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_825,1.2990000000000004,6,11.3,3.625000000000001,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_826,1.2990000000000004,6,11.3,3.625000000000001,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_827,1.2990000000000004,6,11.3,3.625000000000001,0.3,30.00899000000001,1.0000000000,true,1.0000000000
