name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,BZG_efficiency
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1796,2.751600000000001,6,11.3,2.0075,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1797,2.751600000000001,6,11.3,2.0075,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1798,2.751600000000001,6,11.3,2.0075,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1799,2.751600000000001,6,11.3,2.0075,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1800,2.751600000000001,6,11.3,2.0075,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1801,2.751600000000001,6,11.3,2.0075,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1802,2.751600000000001,6,11.3,2.0075,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1803,2.751600000000001,6,11.3,2.0075,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1804,2.751600000000001,6,11.3,2.1689999999999996,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1805,2.751600000000001,6,11.3,2.1689999999999996,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1806,2.751600000000001,6,11.3,2.1689999999999996,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1807,2.751600000000001,6,11.3,2.1689999999999996,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1808,2.751600000000001,6,11.3,2.1689999999999996,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1809,2.751600000000001,6,11.3,2.1689999999999996,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1810,2.751600000000001,6,11.3,2.1689999999999996,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1811,2.751600000000001,6,11.3,2.1689999999999996,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1812,2.751600000000001,6,11.3,2.1689999999999996,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1813,2.751600000000001,6,11.3,2.1689999999999996,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1814,2.751600000000001,6,11.3,2.1689999999999996,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1815,3.0240000000000014,6,11.3,0.7155,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1816,3.0240000000000014,6,11.3,0.7155,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1817,3.0240000000000014,6,11.3,0.7155,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1818,3.0240000000000014,6,11.3,0.7155,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1819,3.0240000000000014,6,11.3,0.7155,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1820,3.0240000000000014,6,11.3,0.7155,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1821,3.0240000000000014,6,11.3,0.7155,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1822,3.0240000000000014,6,11.3,0.7155,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1823,3.0240000000000014,6,11.3,0.7155,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1824,3.0240000000000014,6,11.3,0.7155,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1825,3.0240000000000014,6,11.3,0.7155,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1826,3.0240000000000014,6,11.3,0.877,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1827,3.0240000000000014,6,11.3,0.877,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1828,3.0240000000000014,6,11.3,0.877,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1829,3.0240000000000014,6,11.3,0.877,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1830,3.0240000000000014,6,11.3,0.877,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1831,3.0240000000000014,6,11.3,0.877,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1832,3.0240000000000014,6,11.3,0.877,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1833,3.0240000000000014,6,11.3,0.877,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1834,3.0240000000000014,6,11.3,0.877,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1835,3.0240000000000014,6,11.3,0.877,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1836,3.0240000000000014,6,11.3,0.877,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1837,3.0240000000000014,6,11.3,1.0385,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1838,3.0240000000000014,6,11.3,1.0385,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1839,3.0240000000000014,6,11.3,1.0385,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1840,3.0240000000000014,6,11.3,1.0385,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1841,3.0240000000000014,6,11.3,1.0385,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1842,3.0240000000000014,6,11.3,1.0385,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1843,3.0240000000000014,6,11.3,1.0385,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1844,3.0240000000000014,6,11.3,1.0385,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1845,3.0240000000000014,6,11.3,1.0385,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1846,3.0240000000000014,6,11.3,1.0385,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1847,3.0240000000000014,6,11.3,1.0385,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1848,3.0240000000000014,6,11.3,1.2,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1849,3.0240000000000014,6,11.3,1.2,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1850,3.0240000000000014,6,11.3,1.2,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1851,3.0240000000000014,6,11.3,1.2,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1852,3.0240000000000014,6,11.3,1.2,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1853,3.0240000000000014,6,11.3,1.2,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1854,3.0240000000000014,6,11.3,1.2,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1855,3.0240000000000014,6,11.3,1.2,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1856,3.0240000000000014,6,11.3,1.2,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1857,3.0240000000000014,6,11.3,1.2,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1858,3.0240000000000014,6,11.3,1.2,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1859,3.0240000000000014,6,11.3,1.3615,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1860,3.0240000000000014,6,11.3,1.3615,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1861,3.0240000000000014,6,11.3,1.3615,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1862,3.0240000000000014,6,11.3,1.3615,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1863,3.0240000000000014,6,11.3,1.3615,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1864,3.0240000000000014,6,11.3,1.3615,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1865,3.0240000000000014,6,11.3,1.3615,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1866,3.0240000000000014,6,11.3,1.3615,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1867,3.0240000000000014,6,11.3,1.3615,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1868,3.0240000000000014,6,11.3,1.3615,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1869,3.0240000000000014,6,11.3,1.3615,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1870,3.0240000000000014,6,11.3,1.523,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1871,3.0240000000000014,6,11.3,1.523,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1872,3.0240000000000014,6,11.3,1.523,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1873,3.0240000000000014,6,11.3,1.523,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1874,3.0240000000000014,6,11.3,1.523,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1875,3.0240000000000014,6,11.3,1.523,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1876,3.0240000000000014,6,11.3,1.523,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1877,3.0240000000000014,6,11.3,1.523,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1878,3.0240000000000014,6,11.3,1.523,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1879,3.0240000000000014,6,11.3,1.523,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1880,3.0240000000000014,6,11.3,1.523,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1881,3.0240000000000014,6,11.3,1.6149999999999998,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1882,3.0240000000000014,6,11.3,1.6149999999999998,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1883,3.0240000000000014,6,11.3,1.6149999999999998,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1884,3.0240000000000014,6,11.3,1.6149999999999998,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1885,3.0240000000000014,6,11.3,1.6149999999999998,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1886,3.0240000000000014,6,11.3,1.6149999999999998,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1887,3.0240000000000014,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1888,3.0240000000000014,6,11.3,1.6149999999999998,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1889,3.0240000000000014,6,11.3,1.6149999999999998,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1890,3.0240000000000014,6,11.3,1.6149999999999998,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1891,3.0240000000000014,6,11.3,1.6149999999999998,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1892,3.0240000000000014,6,11.3,1.6844999999999999,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1893,3.0240000000000014,6,11.3,1.6844999999999999,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1894,3.0240000000000014,6,11.3,1.6844999999999999,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1895,3.0240000000000014,6,11.3,1.6844999999999999,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1896,3.0240000000000014,6,11.3,1.6844999999999999,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1897,3.0240000000000014,6,11.3,1.6844999999999999,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1898,3.0240000000000014,6,11.3,1.6844999999999999,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1899,3.0240000000000014,6,11.3,1.6844999999999999,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1900,3.0240000000000014,6,11.3,1.6844999999999999,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1901,3.0240000000000014,6,11.3,1.6844999999999999,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1902,3.0240000000000014,6,11.3,1.6844999999999999,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1903,3.0240000000000014,6,11.3,1.8459999999999999,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1904,3.0240000000000014,6,11.3,1.8459999999999999,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1905,3.0240000000000014,6,11.3,1.8459999999999999,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1906,3.0240000000000014,6,11.3,1.8459999999999999,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1907,3.0240000000000014,6,11.3,1.8459999999999999,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1908,3.0240000000000014,6,11.3,1.8459999999999999,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1909,3.0240000000000014,6,11.3,1.8459999999999999,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1910,3.0240000000000014,6,11.3,1.8459999999999999,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1911,3.0240000000000014,6,11.3,1.8459999999999999,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1912,3.0240000000000014,6,11.3,1.8459999999999999,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1913,3.0240000000000014,6,11.3,1.8459999999999999,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1914,3.0240000000000014,6,11.3,2.0075,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1915,3.0240000000000014,6,11.3,2.0075,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1916,3.0240000000000014,6,11.3,2.0075,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1917,3.0240000000000014,6,11.3,2.0075,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1918,3.0240000000000014,6,11.3,2.0075,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1919,3.0240000000000014,6,11.3,2.0075,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1920,3.0240000000000014,6,11.3,2.0075,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1921,3.0240000000000014,6,11.3,2.0075,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1922,3.0240000000000014,6,11.3,2.0075,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1923,3.0240000000000014,6,11.3,2.0075,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1924,3.0240000000000014,6,11.3,2.0075,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1925,3.0240000000000014,6,11.3,2.1689999999999996,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1926,3.0240000000000014,6,11.3,2.1689999999999996,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1927,3.0240000000000014,6,11.3,2.1689999999999996,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1928,3.0240000000000014,6,11.3,2.1689999999999996,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1929,3.0240000000000014,6,11.3,2.1689999999999996,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1930,3.0240000000000014,6,11.3,2.1689999999999996,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1931,3.0240000000000014,6,11.3,2.1689999999999996,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1932,3.0240000000000014,6,11.3,2.1689999999999996,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1933,3.0240000000000014,6,11.3,2.1689999999999996,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1934,3.0240000000000014,6,11.3,2.1689999999999996,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1935,3.0240000000000014,6,11.3,2.1689999999999996,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1936,3.2964000000000016,6,11.3,0.7155,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1937,3.2964000000000016,6,11.3,0.7155,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1938,3.2964000000000016,6,11.3,0.7155,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1939,3.2964000000000016,6,11.3,0.7155,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1940,3.2964000000000016,6,11.3,0.7155,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1941,3.2964000000000016,6,11.3,0.7155,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1942,3.2964000000000016,6,11.3,0.7155,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1943,3.2964000000000016,6,11.3,0.7155,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1944,3.2964000000000016,6,11.3,0.7155,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1945,3.2964000000000016,6,11.3,0.7155,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1946,3.2964000000000016,6,11.3,0.7155,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1947,3.2964000000000016,6,11.3,0.877,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1948,3.2964000000000016,6,11.3,0.877,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1949,3.2964000000000016,6,11.3,0.877,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1950,3.2964000000000016,6,11.3,0.877,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1951,3.2964000000000016,6,11.3,0.877,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1952,3.2964000000000016,6,11.3,0.877,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1953,3.2964000000000016,6,11.3,0.877,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1954,3.2964000000000016,6,11.3,0.877,0.3,7.645999999999999,1.0000000000,true,1.0000000000
