name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,GDN_efficiency
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_862,1.0,6,11.3,0.8300000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_863,1.0,6,11.3,0.8300000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_864,1.0,6,11.3,1.1050000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_865,1.0,6,11.3,1.1050000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_866,1.0,6,11.3,1.1050000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_867,1.0,6,11.3,1.1050000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_868,1.0,6,11.3,1.1050000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_869,1.0,6,11.3,1.1050000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_870,1.0,6,11.3,1.1050000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_871,1.0,6,11.3,1.1050000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_872,1.0,6,11.3,1.1050000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_873,1.0,6,11.3,1.1050000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_874,1.0,6,11.3,1.1050000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_875,1.0,6,11.3,1.1050000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_876,1.0,6,11.3,1.3050000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_877,1.0,6,11.3,1.3050000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_878,1.0,6,11.3,1.3050000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_879,1.0,6,11.3,1.3050000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_880,1.0,6,11.3,1.3050000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_881,1.0,6,11.3,1.3050000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_882,1.0,6,11.3,1.3050000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_883,1.0,6,11.3,1.3050000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_884,1.0,6,11.3,1.3050000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_885,1.0,6,11.3,1.3050000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_886,1.0,6,11.3,1.3050000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_887,1.0,6,11.3,1.3050000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_888,1.0,6,11.3,1.7800000000000002,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_889,1.0,6,11.3,1.7800000000000002,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_890,1.0,6,11.3,1.7800000000000002,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_891,1.0,6,11.3,1.7800000000000002,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_892,1.0,6,11.3,1.7800000000000002,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_893,1.0,6,11.3,1.7800000000000002,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_894,1.0,6,11.3,1.7800000000000002,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_895,1.0,6,11.3,1.7800000000000002,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_896,1.0,6,11.3,1.7800000000000002,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_897,1.0,6,11.3,1.7800000000000002,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_898,1.0,6,11.3,1.7800000000000002,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_899,1.0,6,11.3,1.7800000000000002,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_900,1.0,6,11.3,2.2550000000000003,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_901,1.0,6,11.3,2.2550000000000003,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_902,1.0,6,11.3,2.2550000000000003,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_903,1.0,6,11.3,2.2550000000000003,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_904,1.0,6,11.3,2.2550000000000003,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_905,1.0,6,11.3,2.2550000000000003,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_906,1.0,6,11.3,2.2550000000000003,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_907,1.0,6,11.3,2.2550000000000003,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_908,1.0,6,11.3,2.2550000000000003,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_909,1.0,6,11.3,2.2550000000000003,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_910,1.0,6,11.3,2.2550000000000003,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_911,1.0,6,11.3,2.2550000000000003,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_912,1.0,6,11.3,2.5,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_913,1.0,6,11.3,2.5,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_914,1.0,6,11.3,2.5,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_915,1.0,6,11.3,2.5,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_916,1.0,6,11.3,2.5,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_917,1.0,6,11.3,2.5,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_918,1.0,6,11.3,2.5,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_919,1.0,6,11.3,2.5,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_920,1.0,6,11.3,2.5,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_921,1.0,6,11.3,2.5,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_922,1.0,6,11.3,2.5,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_923,1.0,6,11.3,2.5,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_924,1.0,6,11.3,2.7300000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_925,1.0,6,11.3,2.7300000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_926,1.0,6,11.3,2.7300000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_927,1.0,6,11.3,2.7300000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_928,1.0,6,11.3,2.7300000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_929,1.0,6,11.3,2.7300000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_930,1.0,6,11.3,2.7300000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_931,1.0,6,11.3,2.7300000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_932,1.0,6,11.3,2.7300000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_933,1.0,6,11.3,2.7300000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_934,1.0,6,11.3,2.7300000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_935,1.0,6,11.3,2.7300000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_936,1.0,6,11.3,3.205,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_937,1.0,6,11.3,3.205,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_938,1.0,6,11.3,3.205,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_939,1.0,6,11.3,3.205,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_940,1.0,6,11.3,3.205,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_941,1.0,6,11.3,3.205,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_942,1.0,6,11.3,3.205,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_943,1.0,6,11.3,3.205,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_944,1.0,6,11.3,3.205,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_945,1.0,6,11.3,3.205,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_946,1.0,6,11.3,3.205,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_947,1.0,6,11.3,3.205,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_948,1.0,6,11.3,3.68,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_949,1.0,6,11.3,3.68,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_950,1.0,6,11.3,3.68,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_951,1.0,6,11.3,3.68,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_952,1.0,6,11.3,3.68,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_953,1.0,6,11.3,3.68,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_954,1.0,6,11.3,3.68,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_955,1.0,6,11.3,3.68,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_956,1.0,6,11.3,3.68,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_957,1.0,6,11.3,3.68,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_958,1.0,6,11.3,3.68,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_959,1.0,6,11.3,3.68,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_960,1.1640000000000001,6,11.3,0.3550000000000004,0.3,-18.1807,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_961,1.1640000000000001,6,11.3,0.3550000000000004,0.3,-12.074290000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_962,1.1640000000000001,6,11.3,0.3550000000000004,0.3,-8.539000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_963,1.1640000000000001,6,11.3,0.3550000000000004,0.3,-5.967880000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_964,1.1640000000000001,6,11.3,0.3550000000000004,0.3,0.13852999999999938,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_965,1.1640000000000001,6,11.3,0.3550000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_966,1.1640000000000001,6,11.3,0.3550000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_967,1.1640000000000001,6,11.3,0.3550000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_968,1.1640000000000001,6,11.3,0.3550000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_969,1.1640000000000001,6,11.3,0.3550000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_970,1.1640000000000001,6,11.3,0.3550000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_971,1.1640000000000001,6,11.3,0.3550000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_972,1.1640000000000001,6,11.3,0.8300000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_973,1.1640000000000001,6,11.3,0.8300000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_974,1.1640000000000001,6,11.3,0.8300000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_975,1.1640000000000001,6,11.3,0.8300000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_976,1.1640000000000001,6,11.3,0.8300000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_977,1.1640000000000001,6,11.3,0.8300000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_978,1.1640000000000001,6,11.3,0.8300000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_979,1.1640000000000001,6,11.3,0.8300000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_980,1.1640000000000001,6,11.3,0.8300000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_981,1.1640000000000001,6,11.3,0.8300000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_982,1.1640000000000001,6,11.3,0.8300000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_983,1.1640000000000001,6,11.3,0.8300000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_984,1.1640000000000001,6,11.3,1.1050000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_985,1.1640000000000001,6,11.3,1.1050000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_986,1.1640000000000001,6,11.3,1.1050000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_987,1.1640000000000001,6,11.3,1.1050000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_988,1.1640000000000001,6,11.3,1.1050000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_989,1.1640000000000001,6,11.3,1.1050000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_990,1.1640000000000001,6,11.3,1.1050000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_991,1.1640000000000001,6,11.3,1.1050000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_992,1.1640000000000001,6,11.3,1.1050000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_993,1.1640000000000001,6,11.3,1.1050000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_994,1.1640000000000001,6,11.3,1.1050000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_995,1.1640000000000001,6,11.3,1.1050000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_996,1.1640000000000001,6,11.3,1.3050000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_997,1.1640000000000001,6,11.3,1.3050000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_998,1.1640000000000001,6,11.3,1.3050000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_999,1.1640000000000001,6,11.3,1.3050000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1000,1.1640000000000001,6,11.3,1.3050000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1001,1.1640000000000001,6,11.3,1.3050000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1002,1.1640000000000001,6,11.3,1.3050000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1003,1.1640000000000001,6,11.3,1.3050000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1004,1.1640000000000001,6,11.3,1.3050000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1005,1.1640000000000001,6,11.3,1.3050000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1006,1.1640000000000001,6,11.3,1.3050000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1007,1.1640000000000001,6,11.3,1.3050000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1008,1.1640000000000001,6,11.3,1.7800000000000002,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1009,1.1640000000000001,6,11.3,1.7800000000000002,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1010,1.1640000000000001,6,11.3,1.7800000000000002,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1011,1.1640000000000001,6,11.3,1.7800000000000002,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1012,1.1640000000000001,6,11.3,1.7800000000000002,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1013,1.1640000000000001,6,11.3,1.7800000000000002,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1014,1.1640000000000001,6,11.3,1.7800000000000002,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1015,1.1640000000000001,6,11.3,1.7800000000000002,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1016,1.1640000000000001,6,11.3,1.7800000000000002,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1017,1.1640000000000001,6,11.3,1.7800000000000002,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1018,1.1640000000000001,6,11.3,1.7800000000000002,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1019,1.1640000000000001,6,11.3,1.7800000000000002,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1020,1.1640000000000001,6,11.3,2.2550000000000003,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1021,1.1640000000000001,6,11.3,2.2550000000000003,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1022,1.1640000000000001,6,11.3,2.2550000000000003,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1023,1.1640000000000001,6,11.3,2.2550000000000003,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1024,1.1640000000000001,6,11.3,2.2550000000000003,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1025,1.1640000000000001,6,11.3,2.2550000000000003,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1026,1.1640000000000001,6,11.3,2.2550000000000003,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_1027,1.1640000000000001,6,11.3,2.2550000000000003,0.3,18.45776,1.0000000000,true,1.0000000000
