name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KRK_efficiency
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_157,1.7940000000000011,6,11.3,6.355,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_158,1.7940000000000011,6,11.3,6.355,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_159,1.7940000000000011,6,11.3,6.355,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_160,1.7940000000000011,6,11.3,7.145,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_161,1.7940000000000011,6,11.3,7.145,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_162,1.7940000000000011,6,11.3,7.145,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_163,1.7940000000000011,6,11.3,7.145,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_164,1.7940000000000011,6,11.3,7.145,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_165,1.7940000000000011,6,11.3,7.145,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_166,1.7940000000000011,6,11.3,7.145,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_167,1.7940000000000011,6,11.3,7.145,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_168,1.7940000000000011,6,11.3,7.145,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_169,1.7940000000000011,6,11.3,7.145,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_170,1.7940000000000011,6,11.3,7.145,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_171,1.7940000000000011,6,11.3,7.145,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_172,1.7940000000000011,6,11.3,7.145,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_173,1.7940000000000011,6,11.3,7.145,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_174,1.7940000000000011,6,11.3,7.145,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_175,1.7940000000000011,6,11.3,7.145,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_176,1.7940000000000011,6,11.3,7.9,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_177,1.7940000000000011,6,11.3,7.9,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_178,1.7940000000000011,6,11.3,7.9,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_179,1.7940000000000011,6,11.3,7.9,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_180,1.7940000000000011,6,11.3,7.9,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_181,1.7940000000000011,6,11.3,7.9,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_182,1.7940000000000011,6,11.3,7.9,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_183,1.7940000000000011,6,11.3,7.9,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_184,1.7940000000000011,6,11.3,7.9,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_185,1.7940000000000011,6,11.3,7.9,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_186,1.7940000000000011,6,11.3,7.9,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_187,1.7940000000000011,6,11.3,7.9,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_188,1.7940000000000011,6,11.3,7.9,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_189,1.7940000000000011,6,11.3,7.9,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_190,1.7940000000000011,6,11.3,7.9,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_191,1.7940000000000011,6,11.3,7.9,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_192,1.7940000000000011,6,11.3,7.9350000000000005,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_193,1.7940000000000011,6,11.3,7.9350000000000005,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_194,1.7940000000000011,6,11.3,7.9350000000000005,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_195,1.7940000000000011,6,11.3,7.9350000000000005,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_196,1.7940000000000011,6,11.3,7.9350000000000005,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_197,1.7940000000000011,6,11.3,7.9350000000000005,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_198,1.7940000000000011,6,11.3,7.9350000000000005,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_199,1.7940000000000011,6,11.3,7.9350000000000005,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_200,1.7940000000000011,6,11.3,7.9350000000000005,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_201,1.7940000000000011,6,11.3,7.9350000000000005,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_202,1.7940000000000011,6,11.3,7.9350000000000005,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_203,1.7940000000000011,6,11.3,7.9350000000000005,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_204,1.7940000000000011,6,11.3,7.9350000000000005,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_205,1.7940000000000011,6,11.3,7.9350000000000005,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_206,1.7940000000000011,6,11.3,7.9350000000000005,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_207,1.7940000000000011,6,11.3,7.9350000000000005,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_208,1.7940000000000011,6,11.3,8.725,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_209,1.7940000000000011,6,11.3,8.725,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_210,1.7940000000000011,6,11.3,8.725,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_211,1.7940000000000011,6,11.3,8.725,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_212,1.7940000000000011,6,11.3,8.725,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_213,1.7940000000000011,6,11.3,8.725,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_214,1.7940000000000011,6,11.3,8.725,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_215,1.7940000000000011,6,11.3,8.725,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_216,1.7940000000000011,6,11.3,8.725,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_217,1.7940000000000011,6,11.3,8.725,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_218,1.7940000000000011,6,11.3,8.725,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_219,1.7940000000000011,6,11.3,8.725,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_220,1.7940000000000011,6,11.3,8.725,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_221,1.7940000000000011,6,11.3,8.725,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_222,1.7940000000000011,6,11.3,8.725,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_223,1.7940000000000011,6,11.3,8.725,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_224,1.7940000000000011,6,11.3,9.514999999999999,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_225,1.7940000000000011,6,11.3,9.514999999999999,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_226,1.7940000000000011,6,11.3,9.514999999999999,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_227,1.7940000000000011,6,11.3,9.514999999999999,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_228,1.7940000000000011,6,11.3,9.514999999999999,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_229,1.7940000000000011,6,11.3,9.514999999999999,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_230,1.7940000000000011,6,11.3,9.514999999999999,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_231,1.7940000000000011,6,11.3,9.514999999999999,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_232,1.7940000000000011,6,11.3,9.514999999999999,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_233,1.7940000000000011,6,11.3,9.514999999999999,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_234,1.7940000000000011,6,11.3,9.514999999999999,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_235,1.7940000000000011,6,11.3,9.514999999999999,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_236,1.7940000000000011,6,11.3,9.514999999999999,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_237,1.7940000000000011,6,11.3,9.514999999999999,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_238,1.7940000000000011,6,11.3,9.514999999999999,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_239,1.7940000000000011,6,11.3,9.514999999999999,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_240,1.7940000000000011,6,11.3,10.305,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_241,1.7940000000000011,6,11.3,10.305,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_242,1.7940000000000011,6,11.3,10.305,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_243,1.7940000000000011,6,11.3,10.305,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_244,1.7940000000000011,6,11.3,10.305,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_245,1.7940000000000011,6,11.3,10.305,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_246,1.7940000000000011,6,11.3,10.305,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_247,1.7940000000000011,6,11.3,10.305,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_248,1.7940000000000011,6,11.3,10.305,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_249,1.7940000000000011,6,11.3,10.305,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_250,1.7940000000000011,6,11.3,10.305,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_251,1.7940000000000011,6,11.3,10.305,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_252,1.7940000000000011,6,11.3,10.305,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_253,1.7940000000000011,6,11.3,10.305,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_254,1.7940000000000011,6,11.3,10.305,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_255,1.7940000000000011,6,11.3,10.305,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_256,2.104000000000001,6,11.3,-0.7550000000000003,0.3,-2.1599999999999984,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_257,2.104000000000001,6,11.3,-0.7550000000000003,0.3,0.970000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_258,2.104000000000001,6,11.3,-0.7550000000000003,0.3,4.100000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_259,2.104000000000001,6,11.3,-0.7550000000000003,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_260,2.104000000000001,6,11.3,-0.7550000000000003,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_261,2.104000000000001,6,11.3,-0.7550000000000003,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_262,2.104000000000001,6,11.3,-0.7550000000000003,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_263,2.104000000000001,6,11.3,-0.7550000000000003,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_264,2.104000000000001,6,11.3,-0.7550000000000003,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_265,2.104000000000001,6,11.3,-0.7550000000000003,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_266,2.104000000000001,6,11.3,-0.7550000000000003,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_267,2.104000000000001,6,11.3,-0.7550000000000003,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_268,2.104000000000001,6,11.3,-0.7550000000000003,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_269,2.104000000000001,6,11.3,-0.7550000000000003,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_270,2.104000000000001,6,11.3,-0.7550000000000003,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_271,2.104000000000001,6,11.3,-0.7550000000000003,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_272,2.104000000000001,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_273,2.104000000000001,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_274,2.104000000000001,6,11.3,0.0349999999999997,0.3,4.100000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_275,2.104000000000001,6,11.3,0.0349999999999997,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_276,2.104000000000001,6,11.3,0.0349999999999997,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_277,2.104000000000001,6,11.3,0.0349999999999997,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_278,2.104000000000001,6,11.3,0.0349999999999997,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_279,2.104000000000001,6,11.3,0.0349999999999997,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_280,2.104000000000001,6,11.3,0.0349999999999997,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_281,2.104000000000001,6,11.3,0.0349999999999997,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_282,2.104000000000001,6,11.3,0.0349999999999997,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_283,2.104000000000001,6,11.3,0.0349999999999997,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_284,2.104000000000001,6,11.3,0.0349999999999997,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_285,2.104000000000001,6,11.3,0.0349999999999997,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_286,2.104000000000001,6,11.3,0.0349999999999997,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_287,2.104000000000001,6,11.3,0.0349999999999997,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_288,2.104000000000001,6,11.3,0.8249999999999997,0.3,-2.1599999999999984,0.9905956113,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_289,2.104000000000001,6,11.3,0.8249999999999997,0.3,0.970000000000002,0.9905956113,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_290,2.104000000000001,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_291,2.104000000000001,6,11.3,0.8249999999999997,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_292,2.104000000000001,6,11.3,0.8249999999999997,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_293,2.104000000000001,6,11.3,0.8249999999999997,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_294,2.104000000000001,6,11.3,0.8249999999999997,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_295,2.104000000000001,6,11.3,0.8249999999999997,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_296,2.104000000000001,6,11.3,0.8249999999999997,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_297,2.104000000000001,6,11.3,0.8249999999999997,0.3,26.010000000000005,1.0000000000,true,1.0000000000
