name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KAT_efficiency,min_distance_to_false,iteration,reference_frontier,from_point_name,to_reference_name,node_id,parent_node_id,path_id,POZ_efficiency,WAW_efficiency,KRK_efficiency,WRO_efficiency,GDN_efficiency
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1955,2.724000000000001,6,11.3,1.3649999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1971,2.724000000000001,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1987,2.724000000000001,6,11.3,1.865,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2003,2.724000000000001,6,11.3,2.115,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2035,2.724000000000001,6,11.3,2.5,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2019,2.724000000000001,6,11.3,2.365,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2051,2.724000000000001,6,11.3,2.615,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2067,2.724000000000001,6,11.3,2.865,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2083,2.724000000000001,6,11.3,3.115,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2099,2.724000000000001,6,11.3,3.365,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2115,2.9068000000000014,6,11.3,0.8649999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2131,2.9068000000000014,6,11.3,1.1149999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2147,2.9068000000000014,6,11.3,1.3649999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2163,2.9068000000000014,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2179,2.9068000000000014,6,11.3,1.865,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2195,2.9068000000000014,6,11.3,2.115,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2211,2.9068000000000014,6,11.3,2.365,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2227,2.9068000000000014,6,11.3,2.5,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2243,2.9068000000000014,6,11.3,2.615,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2259,2.9068000000000014,6,11.3,2.865,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2291,2.9068000000000014,6,11.3,3.365,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2275,2.9068000000000014,6,11.3,3.115,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2307,3.1792000000000016,6,11.3,0.8649999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2323,3.1792000000000016,6,11.3,1.1149999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2339,3.1792000000000016,6,11.3,1.3649999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2355,3.1792000000000016,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2371,3.1792000000000016,6,11.3,1.865,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2387,3.1792000000000016,6,11.3,2.115,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2403,3.1792000000000016,6,11.3,2.365,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2419,3.1792000000000016,6,11.3,2.5,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2435,3.1792000000000016,6,11.3,2.615,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2451,3.1792000000000016,6,11.3,2.865,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2467,3.1792000000000016,6,11.3,3.115,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2483,3.1792000000000016,6,11.3,3.365,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2499,3.4516000000000013,6,11.3,0.8649999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2515,3.4516000000000013,6,11.3,1.1149999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2547,3.4516000000000013,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2531,3.4516000000000013,6,11.3,1.3649999999999998,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2787,3.7240000000000015,6,11.3,2.365,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2819,3.7240000000000015,6,11.3,2.615,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2835,3.7240000000000015,6,11.3,2.865,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2867,3.7240000000000015,6,11.3,3.365,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2851,3.7240000000000015,6,11.3,3.115,0.3,7.230000000000002,1.0,True,,2.3599999999999994,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2804,3.7240000000000015,6,11.3,2.5,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2836,3.7240000000000015,6,11.3,2.865,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2820,3.7240000000000015,6,11.3,2.615,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2788,3.7240000000000015,6,11.3,2.365,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1748,2.634400000000001,6,11.3,1.1149999999999998,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2772,3.7240000000000015,6,11.3,2.115,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1732,2.634400000000001,6,11.3,0.8649999999999998,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2724,3.7240000000000015,6,11.3,1.3649999999999998,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2708,3.7240000000000015,6,11.3,1.1149999999999998,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1796,2.634400000000001,6,11.3,1.865,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1764,2.634400000000001,6,11.3,1.3649999999999998,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1812,2.634400000000001,6,11.3,2.115,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1780,2.634400000000001,6,11.3,1.6149999999999998,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2756,3.7240000000000015,6,11.3,1.865,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2740,3.7240000000000015,6,11.3,1.6149999999999998,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1844,2.634400000000001,6,11.3,2.5,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2612,3.4516000000000013,6,11.3,2.5,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2628,3.4516000000000013,6,11.3,2.615,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1860,2.634400000000001,6,11.3,2.615,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2660,3.4516000000000013,6,11.3,3.115,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2644,3.4516000000000013,6,11.3,2.865,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1876,2.634400000000001,6,11.3,2.865,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2676,3.4516000000000013,6,11.3,3.365,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2692,3.7240000000000015,6,11.3,0.8649999999999998,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_1828,2.634400000000001,6,11.3,2.365,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2468,3.1792000000000016,6,11.3,3.115,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2580,3.4516000000000013,6,11.3,2.115,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2564,3.4516000000000013,6,11.3,1.865,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2516,3.4516000000000013,6,11.3,1.1149999999999998,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2036,2.724000000000001,6,11.3,2.5,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2452,3.1792000000000016,6,11.3,2.865,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2436,3.1792000000000016,6,11.3,2.615,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2420,3.1792000000000016,6,11.3,2.5,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2356,3.1792000000000016,6,11.3,1.6149999999999998,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2004,2.724000000000001,6,11.3,2.115,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2388,3.1792000000000016,6,11.3,2.115,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2404,3.1792000000000016,6,11.3,2.365,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2372,3.1792000000000016,6,11.3,1.865,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__GDN_cand_2068,2.724000000000001,6,11.3,2.865,0.3,7.230000000000003,1.0,True,,2.3600000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,GDN,node_branch_000008,node_branch_000004,RZE -> KAT -> POZ -> GDN,,,,,1.0
