candidate_name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,SZZ_efficiency,LCJ_efficiency,KAT_efficiency
RZE_resampled_824,0.4200000000,6.0000000000,11.3000000000,1.8000000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9483870968,1.0000000000
RZE_resampled_825,0.4500000000,6.0000000000,11.3000000000,1.8000000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_826,0.4800000000,6.0000000000,11.3000000000,1.8000000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_827,0.3661842663,6.0000000000,11.3000000000,1.8525262779,0.3000000000,3.0434637091,1.0000000000,true,1.0000000000,0.8422278394,1.0000000000
RZE_resampled_828,0.4000000000,6.0000000000,11.3000000000,1.7800000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9032258065,1.0000000000
RZE_resampled_830,0.4000000000,6.0000000000,11.3000000000,1.7200000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9032258065,1.0000000000
RZE_resampled_831,0.3530227308,6.0000000000,11.3000000000,1.7659188288,0.3000000000,3.0161755381,1.0000000000,true,1.0000000000,0.8193021541,1.0000000000
RZE_resampled_832,0.4200000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9483870968,1.0000000000
RZE_resampled_833,0.4500000000,6.0000000000,11.3000000000,1.8500000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_834,0.4800000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_835,0.3532199251,6.0000000000,11.3000000000,1.8398455128,0.3000000000,3.1079775610,1.0000000000,true,1.0000000000,0.7955461155,1.0000000000
RZE_resampled_836,0.4200000000,6.0000000000,11.3000000000,1.7800000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9483870968,1.0000000000
RZE_resampled_838,0.4800000000,6.0000000000,11.3000000000,1.7200000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_839,0.4105756003,6.0000000000,11.3000000000,1.8166026681,0.3000000000,3.1084676419,1.0000000000,true,1.0000000000,0.9245807045,1.0000000000
RZE_resampled_840,0.4000000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8484848485,1.0000000000
RZE_resampled_841,0.4000000000,6.0000000000,11.3000000000,1.8500000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8484848485,1.0000000000
RZE_resampled_842,0.4000000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8484848485,1.0000000000
RZE_resampled_843,0.3822086286,6.0000000000,11.3000000000,1.8577669868,0.3000000000,3.3166162732,1.0000000000,true,1.0000000000,0.8066837342,1.0000000000
RZE_resampled_844,0.4200000000,6.0000000000,11.3000000000,1.8000000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8909090909,1.0000000000
RZE_resampled_845,0.4500000000,6.0000000000,11.3000000000,1.8000000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.9545454545,1.0000000000
RZE_resampled_846,0.4800000000,6.0000000000,11.3000000000,1.8000000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_847,0.4499752398,6.0000000000,11.3000000000,1.7178743221,0.3000000000,3.3031495653,1.0000000000,true,1.0000000000,0.9535828205,1.0000000000
RZE_resampled_848,0.4000000000,6.0000000000,11.3000000000,1.7800000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8484848485,1.0000000000
RZE_resampled_850,0.4000000000,6.0000000000,11.3000000000,1.7200000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8484848485,1.0000000000
RZE_resampled_851,0.2909452093,6.0000000000,11.3000000000,1.9232146876,0.3000000000,3.3951294111,1.0000000000,true,1.0000000000,0.6161323065,1.0000000000
RZE_resampled_852,0.4200000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8909090909,1.0000000000
RZE_resampled_853,0.4500000000,6.0000000000,11.3000000000,1.8500000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.9545454545,1.0000000000
RZE_resampled_854,0.4800000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_855,0.4485407117,6.0000000000,11.3000000000,1.8101981548,0.3000000000,3.3804238557,1.0000000000,true,1.0000000000,0.9288139937,1.0000000000
RZE_resampled_856,0.4200000000,6.0000000000,11.3000000000,1.7800000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8909090909,1.0000000000
RZE_resampled_858,0.4800000000,6.0000000000,11.3000000000,1.7200000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_859,0.3964561913,6.0000000000,11.3000000000,1.7702326115,0.3000000000,3.2911756397,1.0000000000,true,1.0000000000,0.8432224964,1.0000000000
RZE_resampled_860,0.4000000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_861,0.4000000000,6.0000000000,11.3000000000,1.8500000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_862,0.4000000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_863,0.3831913133,6.0000000000,11.3000000000,1.8355150517,0.3000000000,3.6429778301,1.0000000000,true,1.0000000000,0.7363040122,1.0000000000
RZE_resampled_864,0.4200000000,6.0000000000,11.3000000000,1.8000000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8400000000,1.0000000000
RZE_resampled_865,0.4500000000,6.0000000000,11.3000000000,1.8000000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9000000000,1.0000000000
RZE_resampled_866,0.4800000000,6.0000000000,11.3000000000,1.8000000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9600000000,1.0000000000
RZE_resampled_867,0.3723509924,6.0000000000,11.3000000000,1.8099426686,0.3000000000,3.4893493559,1.0000000000,true,1.0000000000,0.7469750607,1.0000000000
RZE_resampled_868,0.4200000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8400000000,1.0000000000
RZE_resampled_869,0.4500000000,6.0000000000,11.3000000000,1.8500000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9000000000,1.0000000000
RZE_resampled_870,0.4800000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9600000000,1.0000000000
RZE_resampled_871,0.4422684780,6.0000000000,11.3000000000,1.7971434537,0.3000000000,3.4609220262,1.0000000000,true,1.0000000000,0.8945244425,1.0000000000
RZE_resampled_872,0.4200000000,6.0000000000,11.3000000000,1.7800000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8400000000,1.0000000000
RZE_resampled_873,0.4500000000,6.0000000000,11.3000000000,1.7500000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9000000000,1.0000000000
RZE_resampled_874,0.4800000000,6.0000000000,11.3000000000,1.7200000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9600000000,1.0000000000
RZE_resampled_875,0.4245399418,6.0000000000,11.3000000000,1.7838522464,0.3000000000,3.4724105511,1.0000000000,true,1.0000000000,0.8558261038,1.0000000000
RZE_resampled_876,0.4000000000,6.0000000000,11.3000000000,1.8400000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_877,0.4000000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_878,0.4000000000,6.0000000000,11.3000000000,1.9600000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_879,0.4408855461,6.0000000000,11.3000000000,1.7906869637,0.3000000000,3.5099802685,1.0000000000,true,1.0000000000,0.8792638666,1.0000000000
RZE_resampled_880,0.4000000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_882,0.4000000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_883,0.4850800277,6.0000000000,11.3000000000,1.8838535722,0.3000000000,2.4662497739,0.9276819788,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_884,0.4200000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_885,0.4500000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_886,0.4800000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,2.5000000000,0.9375000000,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_887,0.3521278886,6.0000000000,11.3000000000,1.9490239288,0.3000000000,2.5737405312,1.0000000000,true,1.0000000000,0.9577092915,1.0000000000
RZE_resampled_890,0.3200000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,0.8960000000,1.0000000000
RZE_resampled_891,0.4315786648,6.0000000000,11.3000000000,1.9019101794,0.3000000000,2.4979707913,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_892,0.4000000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_893,0.4000000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_894,0.4000000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_895,0.4032899561,6.0000000000,11.3000000000,1.9087015893,0.3000000000,2.5387198049,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_896,0.4200000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_898,0.4800000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,2.5000000000,0.9375000000,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_899,0.2836099352,6.0000000000,11.3000000000,1.8244742157,0.3000000000,2.4833264561,1.0000000000,true,1.0000000000,0.8251449454,1.0000000000
RZE_resampled_900,0.4000000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_902,0.4000000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_903,0.4000955668,6.0000000000,11.3000000000,1.9109289086,0.3000000000,2.7378255279,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_904,0.4200000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_905,0.4500000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_906,0.4800000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,2.7000000000,0.9500000000,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_907,0.4212134176,6.0000000000,11.3000000000,1.9344076024,0.3000000000,2.7519921816,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_908,0.4000000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_909,0.4000000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_910,0.4000000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_911,0.4128801509,6.0000000000,11.3000000000,1.8927663529,0.3000000000,2.7603602809,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_912,0.4200000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_914,0.4800000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,2.7000000000,0.9500000000,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_915,0.4107243871,6.0000000000,11.3000000000,1.9300930829,0.3000000000,2.6852409659,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_916,0.4200000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_917,0.4500000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_918,0.4800000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,2.7000000000,0.9500000000,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_919,0.3672342090,6.0000000000,11.3000000000,1.8517050623,0.3000000000,2.6681679814,1.0000000000,true,1.0000000000,0.9634473846,1.0000000000
RZE_resampled_920,0.4000000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,0.9655172414,1.0000000000
RZE_resampled_922,0.4000000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,0.9655172414,1.0000000000
RZE_resampled_923,0.4827054732,6.0000000000,11.3000000000,1.8650309362,0.3000000000,2.8495882653,0.9744253993,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_924,0.4200000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_925,0.4500000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_926,0.4800000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,2.9000000000,0.9900000000,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_927,0.3838835222,6.0000000000,11.3000000000,1.9281108046,0.3000000000,2.9665944653,1.0000000000,true,1.0000000000,0.9058146259,1.0000000000
RZE_resampled_928,0.4000000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,0.9655172414,1.0000000000
RZE_resampled_929,0.4000000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,0.9655172414,1.0000000000
RZE_resampled_930,0.4000000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,0.9655172414,1.0000000000
RZE_resampled_931,0.3869891759,6.0000000000,11.3000000000,1.8278734524,0.3000000000,2.9443135832,1.0000000000,true,1.0000000000,0.9200528935,1.0000000000
RZE_resampled_932,0.4200000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_934,0.4800000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,2.9000000000,0.9900000000,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_935,0.4088566363,6.0000000000,11.3000000000,1.8685126673,0.3000000000,2.8234975393,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_936,0.4200000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_937,0.4500000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_938,0.4800000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,2.9000000000,0.9900000000,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_939,0.4189364030,6.0000000000,11.3000000000,1.9256886704,0.3000000000,2.7561734042,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_940,0.4000000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9032258065,1.0000000000
RZE_resampled_942,0.4000000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9032258065,1.0000000000
RZE_resampled_943,0.4043748584,6.0000000000,11.3000000000,1.8820774313,0.3000000000,3.1067454003,1.0000000000,true,1.0000000000,0.9111219762,1.0000000000
RZE_resampled_944,0.4200000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9483870968,1.0000000000
RZE_resampled_945,0.4500000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_946,0.4800000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_947,0.3715437955,6.0000000000,11.3000000000,1.9622950152,0.3000000000,3.0549934185,1.0000000000,true,1.0000000000,0.8513296798,1.0000000000
RZE_resampled_948,0.4000000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9032258065,1.0000000000
RZE_resampled_949,0.4000000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9032258065,1.0000000000
RZE_resampled_950,0.4000000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9032258065,1.0000000000
RZE_resampled_951,0.4488585797,6.0000000000,11.3000000000,1.9310972446,0.3000000000,3.1603924944,1.0000000000,true,1.0000000000,0.9941834957,1.0000000000
RZE_resampled_952,0.4200000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9483870968,1.0000000000
RZE_resampled_954,0.4800000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_955,0.5287720617,6.0000000000,11.3000000000,1.8536461369,0.3000000000,3.0865034244,0.9629338586,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_956,0.4200000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.9483870968,1.0000000000
RZE_resampled_957,0.4500000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_958,0.4800000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_959,0.4051064139,6.0000000000,11.3000000000,1.8784789807,0.3000000000,3.1337048909,1.0000000000,true,1.0000000000,0.9049176600,1.0000000000
RZE_resampled_960,0.4000000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8484848485,1.0000000000
RZE_resampled_962,0.4000000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8484848485,1.0000000000
RZE_resampled_963,0.3834651382,6.0000000000,11.3000000000,2.0005131195,0.3000000000,3.2223293711,1.0000000000,true,1.0000000000,0.8330172550,1.0000000000
RZE_resampled_964,0.4200000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8909090909,1.0000000000
RZE_resampled_965,0.4500000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.9545454545,1.0000000000
RZE_resampled_966,0.4800000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_967,0.3936190381,6.0000000000,11.3000000000,1.8493646031,0.3000000000,3.3284933872,1.0000000000,true,1.0000000000,0.8278019351,1.0000000000
RZE_resampled_968,0.4000000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8484848485,1.0000000000
RZE_resampled_969,0.4000000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8484848485,1.0000000000
RZE_resampled_970,0.4000000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8484848485,1.0000000000
RZE_resampled_971,0.3086230875,6.0000000000,11.3000000000,1.8877339657,0.3000000000,3.2473235565,1.0000000000,true,1.0000000000,0.6652745175,1.0000000000
RZE_resampled_972,0.4200000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8909090909,1.0000000000
RZE_resampled_974,0.4800000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_975,0.3899370760,6.0000000000,11.3000000000,1.8829062604,0.3000000000,3.3835683940,1.0000000000,true,1.0000000000,0.8067103171,1.0000000000
RZE_resampled_976,0.4200000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.8909090909,1.0000000000
RZE_resampled_977,0.4500000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.9545454545,1.0000000000
RZE_resampled_978,0.4800000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_979,0.4126631785,6.0000000000,11.3000000000,1.9236468477,0.3000000000,3.3255550707,1.0000000000,true,1.0000000000,0.8686195802,1.0000000000
RZE_resampled_980,0.4000000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_982,0.4000000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_983,0.4430390844,6.0000000000,11.3000000000,1.9044541877,0.3000000000,3.5771814095,1.0000000000,true,1.0000000000,0.8669601106,1.0000000000
RZE_resampled_984,0.4200000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8400000000,1.0000000000
RZE_resampled_985,0.4500000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9000000000,1.0000000000
RZE_resampled_986,0.4800000000,6.0000000000,11.3000000000,1.9000000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9600000000,1.0000000000
RZE_resampled_987,0.4369826391,6.0000000000,11.3000000000,1.8439663328,0.3000000000,3.4290041385,1.0000000000,true,1.0000000000,0.8920603038,1.0000000000
RZE_resampled_988,0.4000000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_989,0.4000000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_990,0.4000000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8000000000,1.0000000000
RZE_resampled_991,0.4305395734,6.0000000000,11.3000000000,1.8683896017,0.3000000000,3.5476785348,1.0000000000,true,1.0000000000,0.8495067927,1.0000000000
RZE_resampled_992,0.4200000000,6.0000000000,11.3000000000,1.8800000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8400000000,1.0000000000
RZE_resampled_994,0.4800000000,6.0000000000,11.3000000000,1.8200000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9600000000,1.0000000000
RZE_resampled_995,0.3994849194,6.0000000000,11.3000000000,1.9814495483,0.3000000000,3.5589059050,1.0000000000,true,1.0000000000,0.7857455382,1.0000000000
RZE_resampled_996,0.4200000000,6.0000000000,11.3000000000,1.9200000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.8400000000,1.0000000000
RZE_resampled_997,0.4500000000,6.0000000000,11.3000000000,1.9500000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9000000000,1.0000000000
RZE_resampled_998,0.4800000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.9600000000,1.0000000000
RZE_resampled_999,0.4030432153,6.0000000000,11.3000000000,1.9794393740,0.3000000000,3.4947960338,1.0000000000,true,1.0000000000,0.8072867428,1.0000000000
RZE_resampled_1000,0.4200000000,6.0000000000,11.3000000000,2.0000000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_1001,0.4500000000,6.0000000000,11.3000000000,2.0000000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_1002,0.4800000000,6.0000000000,11.3000000000,2.0000000000,0.3000000000,2.5000000000,0.9375000000,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_1003,0.3722009369,6.0000000000,11.3000000000,1.9966575357,0.3000000000,2.4536825861,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_1006,0.3200000000,6.0000000000,11.3000000000,2.0000000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,0.8960000000,1.0000000000
RZE_resampled_1007,0.4844696314,6.0000000000,11.3000000000,2.0134221213,0.3000000000,2.4792158806,0.9288507903,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_1008,0.4000000000,6.0000000000,11.3000000000,2.0200000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_1009,0.4000000000,6.0000000000,11.3000000000,2.0500000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_1010,0.4000000000,6.0000000000,11.3000000000,2.0800000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_1011,0.4969644015,6.0000000000,11.3000000000,2.0314036155,0.3000000000,2.5052806086,0.9054974534,false,1.0000000000,1.0000000000,1.0000000000
RZE_resampled_1012,0.4000000000,6.0000000000,11.3000000000,1.9800000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
