candidate_id,base_name,name,i1,i2,i3,i4,o1,o2,i1_base,i1_new,i1_delta_abs,i1_delta_pct,i1_grid_value,i1_grid_mode,i4_base,i4_new,i4_delta_abs,i4_delta_pct,i4_grid_value,i4_grid_mode,o2_base,o2_new,o2_delta_abs,o2_delta_pct,o2_grid_value,o2_grid_mode
118,RZE,RZE_cand_118,0.0,6.0,11.3,1.0,0.3,7.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.0,-1.7,-62.96,-1.7,absolute,3.5,7.3,3.8,108.57,3.8,absolute
119,RZE,RZE_cand_119,0.0,6.0,11.3,1.0,0.3,7.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.0,-1.7,-62.96,-1.7,absolute,3.5,7.5,4.0,114.29,4.0,absolute
120,RZE,RZE_cand_120,0.0,6.0,11.3,1.0,0.3,7.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.0,-1.7,-62.96,-1.7,absolute,3.5,7.7,4.2,120.0,4.2,absolute
121,RZE,RZE_cand_121,0.0,6.0,11.3,1.0,0.3,7.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.0,-1.7,-62.96,-1.7,absolute,3.5,7.9,4.4,125.71,4.4,absolute
122,RZE,RZE_cand_122,0.0,6.0,11.3,1.0,0.3,8.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.0,-1.7,-62.96,-1.7,absolute,3.5,8.1,4.6,131.43,4.6,absolute
123,RZE,RZE_cand_123,0.0,6.0,11.3,1.0,0.3,8.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.0,-1.7,-62.96,-1.7,absolute,3.5,8.3,4.8,137.14,4.8,absolute
124,RZE,RZE_cand_124,0.0,6.0,11.3,1.0,0.3,8.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.0,-1.7,-62.96,-1.7,absolute,3.5,8.5,5.0,142.86,5.0,absolute
125,RZE,RZE_cand_125,0.0,6.0,11.3,1.1,0.3,2.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
126,RZE,RZE_cand_126,0.0,6.0,11.3,1.1,0.3,2.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
127,RZE,RZE_cand_127,0.0,6.0,11.3,1.1,0.3,2.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
128,RZE,RZE_cand_128,0.0,6.0,11.3,1.1,0.3,3.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
129,RZE,RZE_cand_129,0.0,6.0,11.3,1.1,0.3,3.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
130,RZE,RZE_cand_130,0.0,6.0,11.3,1.1,0.3,3.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
131,RZE,RZE_cand_131,0.0,6.0,11.3,1.1,0.3,3.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,3.7,0.2,5.71,0.2,absolute
132,RZE,RZE_cand_132,0.0,6.0,11.3,1.1,0.3,3.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,3.9,0.4,11.43,0.4,absolute
133,RZE,RZE_cand_133,0.0,6.0,11.3,1.1,0.3,4.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,4.1,0.6,17.14,0.6,absolute
134,RZE,RZE_cand_134,0.0,6.0,11.3,1.1,0.3,4.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,4.3,0.8,22.86,0.8,absolute
135,RZE,RZE_cand_135,0.0,6.0,11.3,1.1,0.3,4.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,4.5,1.0,28.57,1.0,absolute
136,RZE,RZE_cand_136,0.0,6.0,11.3,1.1,0.3,4.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,4.7,1.2,34.29,1.2,absolute
137,RZE,RZE_cand_137,0.0,6.0,11.3,1.1,0.3,4.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,4.9,1.4,40.0,1.4,absolute
138,RZE,RZE_cand_138,0.0,6.0,11.3,1.1,0.3,5.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,5.1,1.6,45.71,1.6,absolute
139,RZE,RZE_cand_139,0.0,6.0,11.3,1.1,0.3,5.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,5.3,1.8,51.43,1.8,absolute
140,RZE,RZE_cand_140,0.0,6.0,11.3,1.1,0.3,5.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,5.5,2.0,57.14,2.0,absolute
141,RZE,RZE_cand_141,0.0,6.0,11.3,1.1,0.3,5.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,5.7,2.2,62.86,2.2,absolute
142,RZE,RZE_cand_142,0.0,6.0,11.3,1.1,0.3,5.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,5.9,2.4,68.57,2.4,absolute
143,RZE,RZE_cand_143,0.0,6.0,11.3,1.1,0.3,6.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,6.1,2.6,74.29,2.6,absolute
144,RZE,RZE_cand_144,0.0,6.0,11.3,1.1,0.3,6.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,6.3,2.8,80.0,2.8,absolute
145,RZE,RZE_cand_145,0.0,6.0,11.3,1.1,0.3,6.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,6.5,3.0,85.71,3.0,absolute
146,RZE,RZE_cand_146,0.0,6.0,11.3,1.1,0.3,6.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,6.7,3.2,91.43,3.2,absolute
147,RZE,RZE_cand_147,0.0,6.0,11.3,1.1,0.3,6.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,6.9,3.4,97.14,3.4,absolute
148,RZE,RZE_cand_148,0.0,6.0,11.3,1.1,0.3,7.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,7.1,3.6,102.86,3.6,absolute
149,RZE,RZE_cand_149,0.0,6.0,11.3,1.1,0.3,7.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,7.3,3.8,108.57,3.8,absolute
150,RZE,RZE_cand_150,0.0,6.0,11.3,1.1,0.3,7.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,7.5,4.0,114.29,4.0,absolute
151,RZE,RZE_cand_151,0.0,6.0,11.3,1.1,0.3,7.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,7.7,4.2,120.0,4.2,absolute
152,RZE,RZE_cand_152,0.0,6.0,11.3,1.1,0.3,7.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,7.9,4.4,125.71,4.4,absolute
153,RZE,RZE_cand_153,0.0,6.0,11.3,1.1,0.3,8.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,8.1,4.6,131.43,4.6,absolute
154,RZE,RZE_cand_154,0.0,6.0,11.3,1.1,0.3,8.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,8.3,4.8,137.14,4.8,absolute
155,RZE,RZE_cand_155,0.0,6.0,11.3,1.1,0.3,8.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.1,-1.6,-59.26,-1.6,absolute,3.5,8.5,5.0,142.86,5.0,absolute
156,RZE,RZE_cand_156,0.0,6.0,11.3,1.2,0.3,2.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
157,RZE,RZE_cand_157,0.0,6.0,11.3,1.2,0.3,2.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
158,RZE,RZE_cand_158,0.0,6.0,11.3,1.2,0.3,2.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
159,RZE,RZE_cand_159,0.0,6.0,11.3,1.2,0.3,3.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
160,RZE,RZE_cand_160,0.0,6.0,11.3,1.2,0.3,3.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
161,RZE,RZE_cand_161,0.0,6.0,11.3,1.2,0.3,3.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
162,RZE,RZE_cand_162,0.0,6.0,11.3,1.2,0.3,3.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,3.7,0.2,5.71,0.2,absolute
163,RZE,RZE_cand_163,0.0,6.0,11.3,1.2,0.3,3.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,3.9,0.4,11.43,0.4,absolute
164,RZE,RZE_cand_164,0.0,6.0,11.3,1.2,0.3,4.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,4.1,0.6,17.14,0.6,absolute
165,RZE,RZE_cand_165,0.0,6.0,11.3,1.2,0.3,4.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,4.3,0.8,22.86,0.8,absolute
166,RZE,RZE_cand_166,0.0,6.0,11.3,1.2,0.3,4.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,4.5,1.0,28.57,1.0,absolute
167,RZE,RZE_cand_167,0.0,6.0,11.3,1.2,0.3,4.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,4.7,1.2,34.29,1.2,absolute
168,RZE,RZE_cand_168,0.0,6.0,11.3,1.2,0.3,4.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,4.9,1.4,40.0,1.4,absolute
169,RZE,RZE_cand_169,0.0,6.0,11.3,1.2,0.3,5.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,5.1,1.6,45.71,1.6,absolute
170,RZE,RZE_cand_170,0.0,6.0,11.3,1.2,0.3,5.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,5.3,1.8,51.43,1.8,absolute
171,RZE,RZE_cand_171,0.0,6.0,11.3,1.2,0.3,5.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,5.5,2.0,57.14,2.0,absolute
172,RZE,RZE_cand_172,0.0,6.0,11.3,1.2,0.3,5.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,5.7,2.2,62.86,2.2,absolute
173,RZE,RZE_cand_173,0.0,6.0,11.3,1.2,0.3,5.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,5.9,2.4,68.57,2.4,absolute
174,RZE,RZE_cand_174,0.0,6.0,11.3,1.2,0.3,6.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,6.1,2.6,74.29,2.6,absolute
175,RZE,RZE_cand_175,0.0,6.0,11.3,1.2,0.3,6.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,6.3,2.8,80.0,2.8,absolute
176,RZE,RZE_cand_176,0.0,6.0,11.3,1.2,0.3,6.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,6.5,3.0,85.71,3.0,absolute
177,RZE,RZE_cand_177,0.0,6.0,11.3,1.2,0.3,6.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,6.7,3.2,91.43,3.2,absolute
178,RZE,RZE_cand_178,0.0,6.0,11.3,1.2,0.3,6.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,6.9,3.4,97.14,3.4,absolute
179,RZE,RZE_cand_179,0.0,6.0,11.3,1.2,0.3,7.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,7.1,3.6,102.86,3.6,absolute
180,RZE,RZE_cand_180,0.0,6.0,11.3,1.2,0.3,7.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,7.3,3.8,108.57,3.8,absolute
181,RZE,RZE_cand_181,0.0,6.0,11.3,1.2,0.3,7.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,7.5,4.0,114.29,4.0,absolute
182,RZE,RZE_cand_182,0.0,6.0,11.3,1.2,0.3,7.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,7.7,4.2,120.0,4.2,absolute
183,RZE,RZE_cand_183,0.0,6.0,11.3,1.2,0.3,7.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,7.9,4.4,125.71,4.4,absolute
184,RZE,RZE_cand_184,0.0,6.0,11.3,1.2,0.3,8.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,8.1,4.6,131.43,4.6,absolute
185,RZE,RZE_cand_185,0.0,6.0,11.3,1.2,0.3,8.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,8.3,4.8,137.14,4.8,absolute
186,RZE,RZE_cand_186,0.0,6.0,11.3,1.2,0.3,8.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.2,-1.5,-55.56,-1.5,absolute,3.5,8.5,5.0,142.86,5.0,absolute
187,RZE,RZE_cand_187,0.0,6.0,11.3,1.3,0.3,2.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
188,RZE,RZE_cand_188,0.0,6.0,11.3,1.3,0.3,2.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
189,RZE,RZE_cand_189,0.0,6.0,11.3,1.3,0.3,2.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
190,RZE,RZE_cand_190,0.0,6.0,11.3,1.3,0.3,3.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
191,RZE,RZE_cand_191,0.0,6.0,11.3,1.3,0.3,3.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
192,RZE,RZE_cand_192,0.0,6.0,11.3,1.3,0.3,3.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
193,RZE,RZE_cand_193,0.0,6.0,11.3,1.3,0.3,3.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,3.7,0.2,5.71,0.2,absolute
194,RZE,RZE_cand_194,0.0,6.0,11.3,1.3,0.3,3.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,3.9,0.4,11.43,0.4,absolute
195,RZE,RZE_cand_195,0.0,6.0,11.3,1.3,0.3,4.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,4.1,0.6,17.14,0.6,absolute
196,RZE,RZE_cand_196,0.0,6.0,11.3,1.3,0.3,4.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,4.3,0.8,22.86,0.8,absolute
197,RZE,RZE_cand_197,0.0,6.0,11.3,1.3,0.3,4.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,4.5,1.0,28.57,1.0,absolute
198,RZE,RZE_cand_198,0.0,6.0,11.3,1.3,0.3,4.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,4.7,1.2,34.29,1.2,absolute
199,RZE,RZE_cand_199,0.0,6.0,11.3,1.3,0.3,4.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,4.9,1.4,40.0,1.4,absolute
200,RZE,RZE_cand_200,0.0,6.0,11.3,1.3,0.3,5.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,5.1,1.6,45.71,1.6,absolute
201,RZE,RZE_cand_201,0.0,6.0,11.3,1.3,0.3,5.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,5.3,1.8,51.43,1.8,absolute
202,RZE,RZE_cand_202,0.0,6.0,11.3,1.3,0.3,5.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,5.5,2.0,57.14,2.0,absolute
203,RZE,RZE_cand_203,0.0,6.0,11.3,1.3,0.3,5.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,5.7,2.2,62.86,2.2,absolute
204,RZE,RZE_cand_204,0.0,6.0,11.3,1.3,0.3,5.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,5.9,2.4,68.57,2.4,absolute
205,RZE,RZE_cand_205,0.0,6.0,11.3,1.3,0.3,6.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,6.1,2.6,74.29,2.6,absolute
206,RZE,RZE_cand_206,0.0,6.0,11.3,1.3,0.3,6.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,6.3,2.8,80.0,2.8,absolute
207,RZE,RZE_cand_207,0.0,6.0,11.3,1.3,0.3,6.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,6.5,3.0,85.71,3.0,absolute
208,RZE,RZE_cand_208,0.0,6.0,11.3,1.3,0.3,6.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,6.7,3.2,91.43,3.2,absolute
209,RZE,RZE_cand_209,0.0,6.0,11.3,1.3,0.3,6.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,6.9,3.4,97.14,3.4,absolute
210,RZE,RZE_cand_210,0.0,6.0,11.3,1.3,0.3,7.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,7.1,3.6,102.86,3.6,absolute
211,RZE,RZE_cand_211,0.0,6.0,11.3,1.3,0.3,7.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,7.3,3.8,108.57,3.8,absolute
212,RZE,RZE_cand_212,0.0,6.0,11.3,1.3,0.3,7.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,7.5,4.0,114.29,4.0,absolute
213,RZE,RZE_cand_213,0.0,6.0,11.3,1.3,0.3,7.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,7.7,4.2,120.0,4.2,absolute
214,RZE,RZE_cand_214,0.0,6.0,11.3,1.3,0.3,7.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,7.9,4.4,125.71,4.4,absolute
215,RZE,RZE_cand_215,0.0,6.0,11.3,1.3,0.3,8.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,8.1,4.6,131.43,4.6,absolute
216,RZE,RZE_cand_216,0.0,6.0,11.3,1.3,0.3,8.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,8.3,4.8,137.14,4.8,absolute
217,RZE,RZE_cand_217,0.0,6.0,11.3,1.3,0.3,8.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.3,-1.4,-51.85,-1.4,absolute,3.5,8.5,5.0,142.86,5.0,absolute
218,RZE,RZE_cand_218,0.0,6.0,11.3,1.4,0.3,2.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
219,RZE,RZE_cand_219,0.0,6.0,11.3,1.4,0.3,2.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
220,RZE,RZE_cand_220,0.0,6.0,11.3,1.4,0.3,2.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
221,RZE,RZE_cand_221,0.0,6.0,11.3,1.4,0.3,3.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
222,RZE,RZE_cand_222,0.0,6.0,11.3,1.4,0.3,3.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
223,RZE,RZE_cand_223,0.0,6.0,11.3,1.4,0.3,3.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
224,RZE,RZE_cand_224,0.0,6.0,11.3,1.4,0.3,3.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,3.7,0.2,5.71,0.2,absolute
225,RZE,RZE_cand_225,0.0,6.0,11.3,1.4,0.3,3.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,3.9,0.4,11.43,0.4,absolute
226,RZE,RZE_cand_226,0.0,6.0,11.3,1.4,0.3,4.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,4.1,0.6,17.14,0.6,absolute
227,RZE,RZE_cand_227,0.0,6.0,11.3,1.4,0.3,4.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,4.3,0.8,22.86,0.8,absolute
228,RZE,RZE_cand_228,0.0,6.0,11.3,1.4,0.3,4.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,4.5,1.0,28.57,1.0,absolute
229,RZE,RZE_cand_229,0.0,6.0,11.3,1.4,0.3,4.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,4.7,1.2,34.29,1.2,absolute
230,RZE,RZE_cand_230,0.0,6.0,11.3,1.4,0.3,4.9,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,4.9,1.4,40.0,1.4,absolute
231,RZE,RZE_cand_231,0.0,6.0,11.3,1.4,0.3,5.1,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,5.1,1.6,45.71,1.6,absolute
232,RZE,RZE_cand_232,0.0,6.0,11.3,1.4,0.3,5.3,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,5.3,1.8,51.43,1.8,absolute
233,RZE,RZE_cand_233,0.0,6.0,11.3,1.4,0.3,5.5,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,5.5,2.0,57.14,2.0,absolute
234,RZE,RZE_cand_234,0.0,6.0,11.3,1.4,0.3,5.7,0.6,0.0,-0.6,-100.0,-1.5,absolute,2.7,1.4,-1.3,-48.15,-1.3,absolute,3.5,5.7,2.2,62.86,2.2,absolute
