name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,LCJ_efficiency
RZE__to__LCJ_cand_917,0.9000000000000001,6,11.3,1.5300000000000002,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_918,0.9000000000000001,6,11.3,1.5300000000000002,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_919,0.9000000000000001,6,11.3,1.5300000000000002,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_920,0.9000000000000001,6,11.3,1.9200000000000004,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_921,0.9000000000000001,6,11.3,1.9200000000000004,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_922,0.9000000000000001,6,11.3,1.9200000000000004,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_923,0.9000000000000001,6,11.3,1.9200000000000004,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_924,0.9000000000000001,6,11.3,1.9200000000000004,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_925,0.9000000000000001,6,11.3,1.9200000000000004,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_926,0.9000000000000001,6,11.3,1.9200000000000004,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_927,0.9000000000000001,6,11.3,1.9200000000000004,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_928,0.9000000000000001,6,11.3,1.9200000000000004,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_929,0.9000000000000001,6,11.3,1.9200000000000004,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_930,0.9000000000000001,6,11.3,2.3100000000000005,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_931,0.9000000000000001,6,11.3,2.3100000000000005,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_932,0.9000000000000001,6,11.3,2.3100000000000005,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_933,0.9000000000000001,6,11.3,2.3100000000000005,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_934,0.9000000000000001,6,11.3,2.3100000000000005,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_935,0.9000000000000001,6,11.3,2.3100000000000005,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_936,0.9000000000000001,6,11.3,2.3100000000000005,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_937,0.9000000000000001,6,11.3,2.3100000000000005,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_938,0.9000000000000001,6,11.3,2.3100000000000005,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_939,0.9000000000000001,6,11.3,2.3100000000000005,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_940,0.9000000000000001,6,11.3,2.7,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_941,0.9000000000000001,6,11.3,2.7,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_942,0.9000000000000001,6,11.3,2.7,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_943,0.9000000000000001,6,11.3,2.7,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_944,0.9000000000000001,6,11.3,2.7,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_945,0.9000000000000001,6,11.3,2.7,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_946,0.9000000000000001,6,11.3,2.7,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_947,0.9000000000000001,6,11.3,2.7,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_948,0.9000000000000001,6,11.3,2.7,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_949,0.9000000000000001,6,11.3,2.7,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_950,0.9000000000000001,6,11.3,2.7000000000000006,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_951,0.9000000000000001,6,11.3,2.7000000000000006,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_952,0.9000000000000001,6,11.3,2.7000000000000006,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_953,0.9000000000000001,6,11.3,2.7000000000000006,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_954,0.9000000000000001,6,11.3,2.7000000000000006,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_955,0.9000000000000001,6,11.3,2.7000000000000006,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_956,0.9000000000000001,6,11.3,2.7000000000000006,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_957,0.9000000000000001,6,11.3,2.7000000000000006,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_958,0.9000000000000001,6,11.3,2.7000000000000006,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_959,0.9000000000000001,6,11.3,2.7000000000000006,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_960,0.9000000000000001,6,11.3,3.0900000000000007,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_961,0.9000000000000001,6,11.3,3.0900000000000007,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_962,0.9000000000000001,6,11.3,3.0900000000000007,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_963,0.9000000000000001,6,11.3,3.0900000000000007,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_964,0.9000000000000001,6,11.3,3.0900000000000007,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_965,0.9000000000000001,6,11.3,3.0900000000000007,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_966,0.9000000000000001,6,11.3,3.0900000000000007,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_967,0.9000000000000001,6,11.3,3.0900000000000007,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_968,0.9000000000000001,6,11.3,3.0900000000000007,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_969,0.9000000000000001,6,11.3,3.0900000000000007,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_970,0.9000000000000001,6,11.3,3.480000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_971,0.9000000000000001,6,11.3,3.480000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_972,0.9000000000000001,6,11.3,3.480000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_973,0.9000000000000001,6,11.3,3.480000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_974,0.9000000000000001,6,11.3,3.480000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_975,0.9000000000000001,6,11.3,3.480000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_976,0.9000000000000001,6,11.3,3.480000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_977,0.9000000000000001,6,11.3,3.480000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_978,0.9000000000000001,6,11.3,3.480000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_979,0.9000000000000001,6,11.3,3.480000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_980,0.9000000000000001,6,11.3,3.870000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_981,0.9000000000000001,6,11.3,3.870000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_982,0.9000000000000001,6,11.3,3.870000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_983,0.9000000000000001,6,11.3,3.870000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_984,0.9000000000000001,6,11.3,3.870000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_985,0.9000000000000001,6,11.3,3.870000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_986,0.9000000000000001,6,11.3,3.870000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_987,0.9000000000000001,6,11.3,3.870000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_988,0.9000000000000001,6,11.3,3.870000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_989,0.9000000000000001,6,11.3,3.870000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_990,0.9000000000000001,6,11.3,3.9,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_991,0.9000000000000001,6,11.3,3.9,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_992,0.9000000000000001,6,11.3,3.9,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_993,0.9000000000000001,6,11.3,3.9,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_994,0.9000000000000001,6,11.3,3.9,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_995,0.9000000000000001,6,11.3,3.9,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_996,0.9000000000000001,6,11.3,3.9,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_997,0.9000000000000001,6,11.3,3.9,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_998,0.9000000000000001,6,11.3,3.9,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_999,0.9000000000000001,6,11.3,3.9,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1000,0.9000000000000001,6,11.3,4.260000000000002,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1001,0.9000000000000001,6,11.3,4.260000000000002,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1002,0.9000000000000001,6,11.3,4.260000000000002,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1003,0.9000000000000001,6,11.3,4.260000000000002,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1004,0.9000000000000001,6,11.3,4.260000000000002,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1005,0.9000000000000001,6,11.3,4.260000000000002,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1006,0.9000000000000001,6,11.3,4.260000000000002,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1007,0.9000000000000001,6,11.3,4.260000000000002,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1008,0.9000000000000001,6,11.3,4.260000000000002,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1009,0.9000000000000001,6,11.3,4.260000000000002,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1010,0.9000000000000001,6,11.3,4.650000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1011,0.9000000000000001,6,11.3,4.650000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1012,0.9000000000000001,6,11.3,4.650000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1013,0.9000000000000001,6,11.3,4.650000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1014,0.9000000000000001,6,11.3,4.650000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1015,0.9000000000000001,6,11.3,4.650000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1016,0.9000000000000001,6,11.3,4.650000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1017,0.9000000000000001,6,11.3,4.650000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1018,0.9000000000000001,6,11.3,4.650000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1019,0.9000000000000001,6,11.3,4.650000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1020,0.9000000000000001,6,11.3,5.040000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1021,0.9000000000000001,6,11.3,5.040000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1022,0.9000000000000001,6,11.3,5.040000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1023,0.9000000000000001,6,11.3,5.040000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1024,0.9000000000000001,6,11.3,5.040000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1025,0.9000000000000001,6,11.3,5.040000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1026,0.9000000000000001,6,11.3,5.040000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1027,0.9000000000000001,6,11.3,5.040000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1028,0.9000000000000001,6,11.3,5.040000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1029,0.9000000000000001,6,11.3,5.040000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1030,0.9000000000000001,6,11.3,5.4300000000000015,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1031,0.9000000000000001,6,11.3,5.4300000000000015,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1032,0.9000000000000001,6,11.3,5.4300000000000015,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1033,0.9000000000000001,6,11.3,5.4300000000000015,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1034,0.9000000000000001,6,11.3,5.4300000000000015,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1035,0.9000000000000001,6,11.3,5.4300000000000015,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1036,0.9000000000000001,6,11.3,5.4300000000000015,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1037,0.9000000000000001,6,11.3,5.4300000000000015,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1038,0.9000000000000001,6,11.3,5.4300000000000015,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_1039,0.9000000000000001,6,11.3,5.4300000000000015,0.3,5.6,1.0000000000,true,1.0000000000
