name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,WAW_efficiency
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_784,5.154,6,11.3,9.645000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_785,5.154,6,11.3,9.645000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_786,5.154,6,11.3,9.645000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_787,5.154,6,11.3,9.645000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_788,5.154,6,11.3,9.645000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_789,5.154,6,11.3,9.645000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_790,5.154,6,11.3,9.645000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_791,5.154,6,11.3,9.645000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_792,7.149000000000001,6,11.3,-0.9949999999999997,0.3,-50.01069999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_793,7.149000000000001,6,11.3,-0.9949999999999997,0.3,-23.745289999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_794,7.149000000000001,6,11.3,-0.9949999999999997,0.3,-8.539000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_795,7.149000000000001,6,11.3,-0.9949999999999997,0.3,2.5201199999999986,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_796,7.149000000000001,6,11.3,-0.9949999999999997,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_797,7.149000000000001,6,11.3,-0.9949999999999997,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_798,7.149000000000001,6,11.3,-0.9949999999999997,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_799,7.149000000000001,6,11.3,-0.9949999999999997,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_800,7.149000000000001,6,11.3,-0.9949999999999997,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_801,7.149000000000001,6,11.3,-0.9949999999999997,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_802,7.149000000000001,6,11.3,-0.9949999999999997,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_803,7.149000000000001,6,11.3,-0.9949999999999997,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_804,7.149000000000001,6,11.3,0.3350000000000004,0.3,-50.01069999999999,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_805,7.149000000000001,6,11.3,0.3350000000000004,0.3,-23.745289999999997,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_806,7.149000000000001,6,11.3,0.3350000000000004,0.3,-8.539000000000001,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_807,7.149000000000001,6,11.3,0.3350000000000004,0.3,2.5201199999999986,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_808,7.149000000000001,6,11.3,0.3350000000000004,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_809,7.149000000000001,6,11.3,0.3350000000000004,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_810,7.149000000000001,6,11.3,0.3350000000000004,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_811,7.149000000000001,6,11.3,0.3350000000000004,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_812,7.149000000000001,6,11.3,0.3350000000000004,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_813,7.149000000000001,6,11.3,0.3350000000000004,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_814,7.149000000000001,6,11.3,0.3350000000000004,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_815,7.149000000000001,6,11.3,0.3350000000000004,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_816,7.149000000000001,6,11.3,1.1050000000000004,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_817,7.149000000000001,6,11.3,1.1050000000000004,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_818,7.149000000000001,6,11.3,1.1050000000000004,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_819,7.149000000000001,6,11.3,1.1050000000000004,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_820,7.149000000000001,6,11.3,1.1050000000000004,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_821,7.149000000000001,6,11.3,1.1050000000000004,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_822,7.149000000000001,6,11.3,1.1050000000000004,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_823,7.149000000000001,6,11.3,1.1050000000000004,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_824,7.149000000000001,6,11.3,1.1050000000000004,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_825,7.149000000000001,6,11.3,1.1050000000000004,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_826,7.149000000000001,6,11.3,1.1050000000000004,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_827,7.149000000000001,6,11.3,1.1050000000000004,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_828,7.149000000000001,6,11.3,1.6650000000000005,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_829,7.149000000000001,6,11.3,1.6650000000000005,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_830,7.149000000000001,6,11.3,1.6650000000000005,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_831,7.149000000000001,6,11.3,1.6650000000000005,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_832,7.149000000000001,6,11.3,1.6650000000000005,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_833,7.149000000000001,6,11.3,1.6650000000000005,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_834,7.149000000000001,6,11.3,1.6650000000000005,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_835,7.149000000000001,6,11.3,1.6650000000000005,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_836,7.149000000000001,6,11.3,1.6650000000000005,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_837,7.149000000000001,6,11.3,1.6650000000000005,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_838,7.149000000000001,6,11.3,1.6650000000000005,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_839,7.149000000000001,6,11.3,1.6650000000000005,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_840,7.149000000000001,6,11.3,2.9950000000000006,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_841,7.149000000000001,6,11.3,2.9950000000000006,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_842,7.149000000000001,6,11.3,2.9950000000000006,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_843,7.149000000000001,6,11.3,2.9950000000000006,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_844,7.149000000000001,6,11.3,2.9950000000000006,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_845,7.149000000000001,6,11.3,2.9950000000000006,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_846,7.149000000000001,6,11.3,2.9950000000000006,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_847,7.149000000000001,6,11.3,2.9950000000000006,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_848,7.149000000000001,6,11.3,2.9950000000000006,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_849,7.149000000000001,6,11.3,2.9950000000000006,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_850,7.149000000000001,6,11.3,2.9950000000000006,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_851,7.149000000000001,6,11.3,2.9950000000000006,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_852,7.149000000000001,6,11.3,4.325000000000001,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_853,7.149000000000001,6,11.3,4.325000000000001,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_854,7.149000000000001,6,11.3,4.325000000000001,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_855,7.149000000000001,6,11.3,4.325000000000001,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_856,7.149000000000001,6,11.3,4.325000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_857,7.149000000000001,6,11.3,4.325000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_858,7.149000000000001,6,11.3,4.325000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_859,7.149000000000001,6,11.3,4.325000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_860,7.149000000000001,6,11.3,4.325000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_861,7.149000000000001,6,11.3,4.325000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_862,7.149000000000001,6,11.3,4.325000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_863,7.149000000000001,6,11.3,4.325000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_864,7.149000000000001,6,11.3,5.655000000000001,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_865,7.149000000000001,6,11.3,5.655000000000001,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_866,7.149000000000001,6,11.3,5.655000000000001,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_867,7.149000000000001,6,11.3,5.655000000000001,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_868,7.149000000000001,6,11.3,5.655000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_869,7.149000000000001,6,11.3,5.655000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_870,7.149000000000001,6,11.3,5.655000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_871,7.149000000000001,6,11.3,5.655000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_872,7.149000000000001,6,11.3,5.655000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_873,7.149000000000001,6,11.3,5.655000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_874,7.149000000000001,6,11.3,5.655000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_875,7.149000000000001,6,11.3,5.655000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_876,7.149000000000001,6,11.3,6.985000000000001,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_877,7.149000000000001,6,11.3,6.985000000000001,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_878,7.149000000000001,6,11.3,6.985000000000001,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_879,7.149000000000001,6,11.3,6.985000000000001,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_880,7.149000000000001,6,11.3,6.985000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_881,7.149000000000001,6,11.3,6.985000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_882,7.149000000000001,6,11.3,6.985000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_883,7.149000000000001,6,11.3,6.985000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_884,7.149000000000001,6,11.3,6.985000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_885,7.149000000000001,6,11.3,6.985000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_886,7.149000000000001,6,11.3,6.985000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_887,7.149000000000001,6,11.3,6.985000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_888,7.149000000000001,6,11.3,7.0,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_889,7.149000000000001,6,11.3,7.0,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_890,7.149000000000001,6,11.3,7.0,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_891,7.149000000000001,6,11.3,7.0,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_892,7.149000000000001,6,11.3,7.0,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_893,7.149000000000001,6,11.3,7.0,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_894,7.149000000000001,6,11.3,7.0,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_895,7.149000000000001,6,11.3,7.0,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_896,7.149000000000001,6,11.3,7.0,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_897,7.149000000000001,6,11.3,7.0,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_898,7.149000000000001,6,11.3,7.0,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_899,7.149000000000001,6,11.3,7.0,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_900,7.149000000000001,6,11.3,8.315000000000001,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_901,7.149000000000001,6,11.3,8.315000000000001,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_902,7.149000000000001,6,11.3,8.315000000000001,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_903,7.149000000000001,6,11.3,8.315000000000001,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_904,7.149000000000001,6,11.3,8.315000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_905,7.149000000000001,6,11.3,8.315000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_906,7.149000000000001,6,11.3,8.315000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_907,7.149000000000001,6,11.3,8.315000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_908,7.149000000000001,6,11.3,8.315000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_909,7.149000000000001,6,11.3,8.315000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_910,7.149000000000001,6,11.3,8.315000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_911,7.149000000000001,6,11.3,8.315000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_912,7.149000000000001,6,11.3,9.645000000000001,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_913,7.149000000000001,6,11.3,9.645000000000001,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_914,7.149000000000001,6,11.3,9.645000000000001,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_915,7.149000000000001,6,11.3,9.645000000000001,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_916,7.149000000000001,6,11.3,9.645000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_917,7.149000000000001,6,11.3,9.645000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_918,7.149000000000001,6,11.3,9.645000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_919,7.149000000000001,6,11.3,9.645000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_920,7.149000000000001,6,11.3,9.645000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_921,7.149000000000001,6,11.3,9.645000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_922,7.149000000000001,6,11.3,9.645000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_923,7.149000000000001,6,11.3,9.645000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_924,9.144,6,11.3,-0.9949999999999997,0.3,-50.01069999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_925,9.144,6,11.3,-0.9949999999999997,0.3,-23.745289999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_926,9.144,6,11.3,-0.9949999999999997,0.3,-8.539000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_927,9.144,6,11.3,-0.9949999999999997,0.3,2.5201199999999986,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_928,9.144,6,11.3,-0.9949999999999997,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_929,9.144,6,11.3,-0.9949999999999997,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_930,9.144,6,11.3,-0.9949999999999997,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_931,9.144,6,11.3,-0.9949999999999997,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_932,9.144,6,11.3,-0.9949999999999997,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_933,9.144,6,11.3,-0.9949999999999997,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_934,9.144,6,11.3,-0.9949999999999997,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_935,9.144,6,11.3,-0.9949999999999997,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_936,9.144,6,11.3,0.3350000000000004,0.3,-50.01069999999999,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_937,9.144,6,11.3,0.3350000000000004,0.3,-23.745289999999997,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_938,9.144,6,11.3,0.3350000000000004,0.3,-8.539000000000001,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_939,9.144,6,11.3,0.3350000000000004,0.3,2.5201199999999986,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_940,9.144,6,11.3,0.3350000000000004,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_941,9.144,6,11.3,0.3350000000000004,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_942,9.144,6,11.3,0.3350000000000004,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_943,9.144,6,11.3,0.3350000000000004,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_944,9.144,6,11.3,0.3350000000000004,0.3,129.7,1.0000000000,true,1.0000000000
